backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run3,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,teastore,1.000000,0.256011,0.407658,0.300764,0.411765,0.304348,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,teammates,0.985748,0.777325,0.869217,0.811647,0.634146,0.523139,0.715990,0.611746,0.858763,0.811191
terra,run3,FullNameOnly,teammates,0.992434,0.745214,0.851238,0.784288,0.582278,0.468432,0.715990,0.611746,0.802149,0.733520
terra,run3,PartialNameOnly,teammates,1.000000,0.002100,0.004190,0.002623,0.017857,0.011236,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,teammates,0.953027,0.112758,0.201657,0.136898,0.165289,0.110132,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,bigbluebutton,0.769958,0.958797,0.854064,0.913965,0.934911,0.972906,0.606061,0.641026,0.901884,0.930914
terra,run3,FullNameOnly,bigbluebutton,0.855082,0.814258,0.834171,0.822108,0.820144,0.757979,0.421053,0.312500,0.782499,0.699849
terra,run3,PartialNameOnly,bigbluebutton,0.533333,0.172662,0.260870,0.199667,0.512821,0.423729,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,bigbluebutton,0.851852,0.060170,0.112401,0.073907,0.204545,0.138462,0.000000,0.000000,0.000000,0.000000
terra,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,run3,CorefOnly,jabref,0.999684,0.382075,0.552853,0.435941,0.482759,0.368421,0.000000,0.000000,0.000000,0.000000
luna,run1,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run1,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,mediastore,1.000000,0.169492,0.289855,0.203252,0.400000,0.294118,0.000000,0.000000,0.000000,0.000000
luna,run1,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run1,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,run1,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,teastore,0.990385,0.291372,0.450273,0.339262,0.400000,0.301724,0.000000,0.000000,0.000000,0.000000
luna,run1,Full,teammates,0.892178,0.852291,0.871779,0.859981,0.700000,0.614035,0.615385,0.735294,0.804060,0.825497
luna,run1,FullNameOnly,teammates,0.897333,0.826849,0.860650,0.840046,0.686047,0.584158,0.750000,0.735294,0.815761,0.795558
luna,run1,PartialNameOnly,teammates,0.200000,0.002100,0.004155,0.002618,0.017241,0.011136,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,teammates,0.880763,0.068420,0.126977,0.083896,0.150000,0.099338,0.000000,0.000000,0.000000,0.000000
luna,run1,Full,bigbluebutton,0.773615,0.958797,0.856308,0.914992,0.934911,0.972906,0.606061,0.641026,0.891830,0.926601
luna,run1,FullNameOnly,bigbluebutton,0.859333,0.843035,0.851106,0.846245,0.836879,0.780423,0.571429,0.526316,0.826989,0.775867
luna,run1,PartialNameOnly,bigbluebutton,0.497738,0.143885,0.223237,0.167734,0.486957,0.397727,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,bigbluebutton,0.875000,0.306736,0.454237,0.352526,0.509434,0.393586,0.000000,0.000000,0.000000,0.000000
luna,run1,Full,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run1,FullNameOnly,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run1,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,jabref,1.000000,0.148766,0.259002,0.179290,0.240000,0.164835,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run2,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,mediastore,1.000000,0.322034,0.487179,0.372549,0.526316,0.409836,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teastore,0.976912,0.957567,0.967143,0.961375,0.945455,0.955882,0.857143,0.862069,0.957447,0.963597
luna,run2,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,run2,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teastore,0.951557,0.388967,0.552209,0.441129,0.486486,0.381356,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teammates,0.792944,0.929851,0.855957,0.898813,0.714976,0.685185,0.333333,0.555556,0.680719,0.827137
luna,run2,FullNameOnly,teammates,0.809762,0.899469,0.852261,0.879972,0.737968,0.663462,0.584071,0.681818,0.772001,0.822123
luna,run2,PartialNameOnly,teammates,0.062500,0.002100,0.004063,0.002603,0.015748,0.010870,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teammates,0.963602,0.310609,0.469786,0.359306,0.279070,0.194805,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,bigbluebutton,0.743031,0.958797,0.837236,0.906169,0.892655,0.954106,0.645161,0.657895,0.883947,0.923179
luna,run2,FullNameOnly,bigbluebutton,0.857817,0.832570,0.845005,0.837500,0.820144,0.757979,0.666667,0.555556,0.833779,0.767387
luna,run2,PartialNameOnly,bigbluebutton,0.520095,0.143885,0.225410,0.168221,0.486957,0.397727,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,bigbluebutton,0.535503,0.118378,0.193894,0.140223,0.373832,0.290698,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run2,FullNameOnly,jabref,0.999501,0.969763,0.984408,0.975568,0.976744,0.963303,0.909091,0.862069,0.983607,0.974026
luna,run2,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run3,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,mediastore,1.000000,0.135593,0.238806,0.163934,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run3,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,run3,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teastore,0.990385,0.291372,0.450273,0.339262,0.400000,0.301724,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teammates,0.734575,0.901321,0.809450,0.862179,0.657143,0.635359,0.250000,0.454545,0.630982,0.786850
luna,run3,FullNameOnly,teammates,0.758443,0.870940,0.810808,0.845848,0.703297,0.621359,0.750000,0.742925,0.796362,0.819977
luna,run3,PartialNameOnly,teammates,0.041667,0.002100,0.003998,0.002592,0.014815,0.010684,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teammates,0.943862,0.155737,0.267359,0.186959,0.251969,0.173913,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,bigbluebutton,0.713035,0.958797,0.817852,0.896965,0.918605,0.965770,0.606061,0.641026,0.853760,0.909741
luna,run3,FullNameOnly,bigbluebutton,0.780982,0.832570,0.805951,0.821714,0.808511,0.753968,0.666667,0.555556,0.800411,0.755788
luna,run3,PartialNameOnly,bigbluebutton,0.498943,0.154349,0.235764,0.179086,0.508475,0.422535,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,bigbluebutton,0.746606,0.107914,0.188571,0.130188,0.371134,0.269461,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,jabref,1.000000,0.118529,0.211938,0.143898,0.166667,0.111111,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,bigbluebutton,0.719036,0.177676,0.278901,0.207646,0.418133,0.317915,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,jabref,0.666667,0.089098,0.156980,0.107729,0.135556,0.091982,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,mediastore,1.000000,0.209040,0.338613,0.246578,0.373288,0.278130,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teammates,0.929409,0.178255,0.288041,0.210054,0.227013,0.156019,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teastore,0.977442,0.323904,0.484252,0.373218,0.428829,0.328268,0.000000,0.000000,0.000000,0.000000
luna,average,Full,bigbluebutton,0.743227,0.958797,0.837132,0.906042,0.915390,0.964261,0.619094,0.646649,0.876512,0.919840
luna,average,Full,jabref,0.999506,0.979842,0.989525,0.983680,0.984496,0.975535,0.939394,0.908046,0.989071,0.982684
luna,average,Full,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,Full,teammates,0.806566,0.894488,0.845729,0.873658,0.690706,0.644860,0.399573,0.581798,0.705254,0.813161
luna,average,Full,teastore,0.988553,0.985856,0.987167,0.986372,0.958009,0.975561,0.952381,0.954023,0.985816,0.987866
luna,average,FullNameOnly,bigbluebutton,0.832711,0.836058,0.834021,0.835153,0.821845,0.764123,0.634921,0.545809,0.820393,0.766347
luna,average,FullNameOnly,jabref,0.999506,0.979842,0.989525,0.983680,0.984496,0.975535,0.939394,0.908046,0.989071,0.982684
luna,average,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,average,FullNameOnly,teammates,0.821846,0.865753,0.841240,0.855289,0.709104,0.622993,0.694690,0.720012,0.794708,0.812553
luna,average,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,average,PartialNameOnly,bigbluebutton,0.505592,0.147373,0.228137,0.171680,0.494130,0.405996,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teammates,0.101389,0.002100,0.004072,0.002604,0.015935,0.010897,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,bigbluebutton,0.924541,0.196207,0.313756,0.230652,0.315489,0.225766,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,jabref,0.943282,0.215812,0.338056,0.251858,0.243239,0.178164,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,mediastore,1.000000,0.163842,0.272199,0.194634,0.262365,0.184996,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teammates,0.955628,0.122226,0.216265,0.147953,0.160193,0.106534,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teastore,1.000000,0.260726,0.413601,0.305961,0.442017,0.331335,0.000000,0.000000,0.000000,0.000000
terra,average,Full,bigbluebutton,0.784159,0.954001,0.860649,0.914289,0.938382,0.971986,0.648958,0.629052,0.909091,0.927519
terra,average,Full,jabref,0.989742,1.000000,0.994796,0.997900,0.992593,0.996997,0.974359,0.989247,0.995434,0.998158
terra,average,Full,mediastore,1.000000,0.881356,0.936937,0.902778,1.000000,1.000000,0.857143,0.789474,0.981818,0.971223
terra,average,Full,teammates,0.877563,0.772961,0.820573,0.791062,0.629528,0.526305,0.715990,0.611746,0.834377,0.798393
terra,average,Full,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,average,FullNameOnly,bigbluebutton,0.854791,0.823850,0.838976,0.829821,0.825722,0.765460,0.502924,0.393519,0.803148,0.727211
terra,average,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,FullNameOnly,mediastore,1.000000,0.779661,0.876190,0.815603,0.943396,0.912409,0.782609,0.692308,0.940493,0.908072
terra,average,FullNameOnly,teammates,0.878981,0.740851,0.802560,0.764094,0.578551,0.472004,0.713785,0.609175,0.777799,0.719875
terra,average,FullNameOnly,teastore,1.000000,0.708628,0.829470,0.752478,0.851064,0.781250,0.666667,0.555556,0.842105,0.769231
terra,average,PartialNameOnly,bigbluebutton,0.544270,0.147809,0.231519,0.172761,0.476658,0.385307,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teammates,0.666667,0.001400,0.002793,0.001749,0.011905,0.007491,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
