model,strategy,encoding,cv_folds,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,positive_smell_recall_mean,positive_smell_recall_std,top_1_positive_count_mean,top_1_positive_count_std,top_5_positive_count_mean,top_5_positive_count_std,top_10_positive_count_mean,top_10_positive_count_std,recall
naive_bayes,class_weight,openai,7,0.720048019207683,0.08077528008465747,0.6879993022850165,0.1116814613855884,0.6571428571428571,0.10942024088643866,0.6695353724910376,0.09812348222207058,0.6571428571428571,0.10942024088643866,9.857142857142858,1.6413036132965795,15.0,0.0,15.0,0.0,0.6571428571428571
naive_bayes,random_undersample,openai,7,0.6955582232893157,0.10538069223259966,0.6518771611208586,0.13126003665549899,0.6476190476190476,0.1319657758147716,0.6474591090354637,0.12425266752851459,0.6476190476190476,0.1319657758147716,9.714285714285714,1.979486637221574,15.0,0.0,15.0,0.0,0.6476190476190476
logistic_regression,none,tfidf,7,0.711284513805522,0.08370386340178586,0.7341769341769341,0.12260966521102638,0.5238095238095238,0.12562767579307543,0.6074349115342904,0.11810134852376947,0.5238095238095238,0.12562767579307543,7.857142857142857,1.8844151368961313,15.0,0.0,15.0,0.0,0.5238095238095238
logistic_regression,class_weight,tfidf,7,0.7154861944777912,0.08990739111912902,0.7314986600700887,0.12151523791077078,0.5428571428571429,0.13997084244475305,0.618160394772089,0.12348480942593565,0.5428571428571429,0.13997084244475305,8.142857142857142,2.0995626366712954,15.0,0.0,15.0,0.0,0.5428571428571429
logistic_regression,random_undersample,tfidf,7,0.7116446578631452,0.09199987079743753,0.6762368583797155,0.11168288617587074,0.6476190476190476,0.14998110236212975,0.6561242501811388,0.11685762562645745,0.6476190476190476,0.14998110236212975,9.714285714285714,2.2497165354319457,15.0,0.0,15.0,0.0,0.6476190476190476
random_forest,none,tfidf,7,0.5909963985594237,0.05559428824431818,0.5428571428571428,0.4144088486960082,0.12380952380952381,0.09712418121129114,0.19852572607990562,0.15184132206318257,0.12380952380952381,0.09712418121129114,1.8571428571428572,1.456862718169367,15.0,0.0,15.0,0.0,0.12380952380952381
random_forest,class_weight,tfidf,7,0.6201680672268907,0.0545173994421052,0.5863945578231292,0.08566382709118635,0.4857142857142857,0.1219642711891971,0.5190527370822937,0.08689288053189421,0.4857142857142857,0.1219642711891971,7.285714285714286,1.8294640678379566,15.0,0.0,15.0,0.0,0.4857142857142857
random_forest,random_undersample,tfidf,7,0.6162064825930372,0.06186073381419239,0.5664400958518605,0.08789532875255453,0.6095238095238095,0.09712418121129113,0.5788040658730313,0.05549442893080383,0.6095238095238095,0.09712418121129113,9.142857142857142,1.4568627181693672,15.0,0.0,15.0,0.0,0.6095238095238095
knn,none,tfidf,7,0.6942376950780311,0.0258206517766994,0.7070358213215356,0.061770528818936084,0.5238095238095237,0.09712418121129113,0.5925869386953131,0.0627088408903292,0.5238095238095237,0.09712418121129113,7.857142857142857,1.4568627181693672,15.0,0.0,15.0,0.0,0.5238095238095237
knn,class_weight,tfidf,7,0.6942376950780311,0.0258206517766994,0.7070358213215356,0.061770528818936084,0.5238095238095237,0.09712418121129113,0.5925869386953131,0.0627088408903292,0.5238095238095237,0.09712418121129113,7.857142857142857,1.4568627181693672,15.0,0.0,15.0,0.0,0.5238095238095237
knn,random_undersample,tfidf,7,0.6535414165666266,0.0638666744793786,0.604421768707483,0.08144349896420132,0.6285714285714287,0.0602338601936834,0.6127790660763807,0.05750163619603989,0.6285714285714287,0.0602338601936834,9.428571428571429,0.9035079029052513,15.0,0.0,15.0,0.0,0.6285714285714287
naive_bayes,none,tfidf,7,0.7069627851140456,0.0654333289034099,0.7365491651205938,0.11856434366360265,0.5238095238095238,0.08302664654363186,0.6072892624616762,0.0844344599933743,0.5238095238095238,0.08302664654363186,7.857142857142857,1.2453996981544782,15.0,0.0,15.0,0.0,0.5238095238095238
naive_bayes,class_weight,tfidf,7,0.7069627851140456,0.0654333289034099,0.7365491651205938,0.11856434366360265,0.5238095238095238,0.08302664654363186,0.6072892624616762,0.0844344599933743,0.5238095238095238,0.08302664654363186,7.857142857142857,1.2453996981544782,15.0,0.0,15.0,0.0,0.5238095238095238
naive_bayes,random_undersample,tfidf,7,0.6987995198079232,0.0822939460183679,0.6642574978709431,0.10361804381407658,0.6380952380952382,0.09331389496316869,0.6480512075955425,0.09068134265690986,0.6380952380952382,0.09331389496316869,9.571428571428571,1.3997084244475304,15.0,0.0,15.0,0.0,0.6380952380952382
logistic_regression,none,sbert_avg,7,0.6786314525810324,0.07430594198980531,0.6299106803806052,0.08795508436081287,0.6285714285714284,0.18120283419467093,0.617356857422944,0.12415008832378908,0.6285714285714284,0.18120283419467093,9.428571428571429,2.718042512920064,15.0,0.0,15.0,0.0,0.6285714285714284
logistic_regression,class_weight,sbert_avg,7,0.6703481392557024,0.08422872222111158,0.6096447669977082,0.09342765632942346,0.6476190476190476,0.1942483624225823,0.6173168247246589,0.13471010818800497,0.6476190476190476,0.1942483624225823,9.714285714285714,2.9137254363387344,15.0,0.0,15.0,0.0,0.6476190476190476
logistic_regression,random_undersample,sbert_avg,7,0.6250900360144058,0.09625470841844128,0.55341405352847,0.1099952816579647,0.6380952380952382,0.18120283419467093,0.5877457288166715,0.1338590217145327,0.6380952380952382,0.18120283419467093,9.571428571428571,2.718042512920064,15.0,0.0,15.0,0.0,0.6380952380952382
random_forest,none,sbert_avg,7,0.711764705882353,0.07823576476636039,0.7510981082409653,0.12565945767313044,0.5142857142857142,0.16605329308726374,0.5947012757357585,0.1379769814760067,0.5142857142857142,0.16605329308726374,7.714285714285714,2.4907993963089563,15.0,0.0,15.0,0.0,0.5142857142857142
random_forest,class_weight,sbert_avg,7,0.7036014405762304,0.0887633138186938,0.6929966858538288,0.11883773809945658,0.5428571428571428,0.1724835264407127,0.6020174153286169,0.1478438498112885,0.5428571428571428,0.1724835264407127,8.142857142857142,2.5872528966106905,15.0,0.0,15.0,0.0,0.5428571428571428
random_forest,random_undersample,sbert_avg,7,0.679111644657863,0.11861582660126746,0.6182217623891663,0.1368696944068877,0.6571428571428573,0.1649572197684645,0.6357216857822107,0.14752089295774526,0.6571428571428573,0.1649572197684645,9.857142857142858,2.4743582965269675,15.0,0.0,15.0,0.0,0.6571428571428573
knn,none,sbert_avg,7,0.6618247298919568,0.07027865736829955,0.6299842314548197,0.10032106188861098,0.5619047619047619,0.09331389496316866,0.5895507756452457,0.08451027956769712,0.5619047619047619,0.09331389496316866,8.428571428571429,1.3997084244475304,15.0,0.0,15.0,0.0,0.5619047619047619
knn,class_weight,sbert_avg,7,0.6618247298919568,0.07027865736829955,0.6299842314548197,0.10032106188861098,0.5619047619047619,0.09331389496316866,0.5895507756452457,0.08451027956769712,0.5619047619047619,0.09331389496316866,8.428571428571429,1.3997084244475304,15.0,0.0,15.0,0.0,0.5619047619047619
knn,random_undersample,sbert_avg,7,0.6205282112845137,0.0906271113106883,0.5467271118973905,0.08729734286904924,0.6761904761904762,0.13535876574811329,0.6041675761213577,0.1073244982851302,0.6761904761904762,0.13535876574811329,10.142857142857142,2.030381486221699,15.0,0.0,15.0,0.0,0.6761904761904762
naive_bayes,none,sbert_avg,7,0.6786314525810324,0.08285592184395202,0.6226390556222489,0.09771770808086927,0.6380952380952382,0.13735433430339006,0.6280589008898242,0.1135275746997308,0.6380952380952382,0.13735433430339006,9.571428571428571,2.0603150145508513,15.0,0.0,15.0,0.0,0.6380952380952382
naive_bayes,class_weight,sbert_avg,7,0.6786314525810324,0.08285592184395202,0.6226390556222489,0.09771770808086927,0.6380952380952382,0.13735433430339006,0.6280589008898242,0.1135275746997308,0.6380952380952382,0.13735433430339006,9.571428571428571,2.0603150145508513,15.0,0.0,15.0,0.0,0.6380952380952382
naive_bayes,random_undersample,sbert_avg,7,0.6665066026410563,0.09949525949229986,0.5954248366013072,0.10525050375263272,0.6857142857142857,0.14568627181693675,0.6369588744588744,0.12334797362351677,0.6857142857142857,0.14568627181693675,10.285714285714286,2.1852940772540506,15.0,0.0,15.0,0.0,0.6857142857142857
logistic_regression,none,sbert_max,7,0.7194477791116446,0.042896972221318455,0.6890250837176977,0.06592873749021143,0.6666666666666667,0.16329931618554522,0.6636445689386866,0.08956029631343851,0.6666666666666667,0.16329931618554522,10.0,2.449489742783178,15.0,0.0,15.0,0.0,0.6666666666666667
logistic_regression,class_weight,sbert_max,7,0.723529411764706,0.04080114116221273,0.6929211876138016,0.06725470250207348,0.6761904761904762,0.15297503242103822,0.6715566568507745,0.08219831874446012,0.6761904761904762,0.15297503242103822,10.142857142857142,2.2946254863155735,15.0,0.0,15.0,0.0,0.6761904761904762
logistic_regression,random_undersample,sbert_max,7,0.6744297719087634,0.09491160692554546,0.6079959256429844,0.10187844382637673,0.6857142857142857,0.17353206817417713,0.6387389725523366,0.12757811804245317,0.6857142857142857,0.17353206817417713,10.285714285714286,2.602981022612657,15.0,0.0,15.0,0.0,0.6857142857142857
random_forest,none,sbert_max,7,0.7114045618247299,0.06456753445943475,0.7478949621806766,0.10475281275179127,0.5047619047619046,0.12777531299998798,0.5954790551063843,0.11410499151207373,0.5047619047619046,0.12777531299998798,7.571428571428571,1.9166296949998198,15.0,0.0,15.0,0.0,0.5047619047619046
random_forest,class_weight,sbert_max,7,0.7283313325330132,0.0963157759595091,0.7402930402930403,0.1290914548345746,0.5619047619047619,0.1665986255670086,0.6320542903151599,0.1526460978973262,0.5619047619047619,0.1665986255670086,8.428571428571429,2.498979383505129,15.0,0.0,15.0,0.0,0.5619047619047619
random_forest,random_undersample,sbert_max,7,0.6788715486194478,0.11261975909580617,0.6140989729225025,0.1251472989637474,0.6761904761904761,0.15707069049972042,0.6426406926406927,0.13746486813756081,0.6761904761904761,0.15707069049972042,10.142857142857142,2.356060357495806,15.0,0.0,15.0,0.0,0.6761904761904761
knn,none,sbert_max,7,0.6577430972388955,0.11008881186601577,0.6308757290181439,0.15469163836996724,0.5714285714285714,0.11187942975686407,0.5939777192928454,0.11848991222358901,0.5714285714285714,0.11187942975686407,8.571428571428571,1.6781914463529615,15.0,0.0,15.0,0.0,0.5714285714285714
knn,class_weight,sbert_max,7,0.6577430972388955,0.11008881186601577,0.6308757290181439,0.15469163836996724,0.5714285714285714,0.11187942975686407,0.5939777192928454,0.11848991222358901,0.5714285714285714,0.11187942975686407,8.571428571428571,1.6781914463529615,15.0,0.0,15.0,0.0,0.5714285714285714
knn,random_undersample,sbert_max,7,0.6533013205282112,0.09300692687489046,0.5882488960496479,0.09050939482672134,0.6952380952380953,0.12270570215928692,0.6342121167744409,0.09516998706867656,0.6952380952380953,0.12270570215928692,10.428571428571429,1.8405855323893037,15.0,0.0,15.0,0.0,0.6952380952380953
naive_bayes,none,sbert_max,7,0.7074429771908763,0.07490438462307741,0.6498922645981471,0.08117959604498122,0.6857142857142857,0.14568627181693672,0.664009139009139,0.10889997118379854,0.6857142857142857,0.14568627181693672,10.285714285714286,2.1852940772540506,15.0,0.0,15.0,0.0,0.6857142857142857
naive_bayes,class_weight,sbert_max,7,0.7074429771908763,0.07490438462307741,0.6498922645981471,0.08117959604498122,0.6857142857142857,0.14568627181693672,0.664009139009139,0.10889997118379854,0.6857142857142857,0.14568627181693672,10.285714285714286,2.1852940772540506,15.0,0.0,15.0,0.0,0.6857142857142857
naive_bayes,random_undersample,sbert_max,7,0.682953181272509,0.0939800424853527,0.6154201424159407,0.0966973254360397,0.6952380952380952,0.15474358865973256,0.6501018246985989,0.11988813171747091,0.6952380952380952,0.15474358865973256,10.428571428571429,2.3211538298959886,15.0,0.0,15.0,0.0,0.6952380952380952
logistic_regression,none,sbert_tfidf_weighted,7,0.6827130852340936,0.07219887885873484,0.6380346992189098,0.09567000032407823,0.6285714285714287,0.17766436291597743,0.6209413390465166,0.12249666424501235,0.6285714285714287,0.17766436291597743,9.428571428571429,2.6649654437396615,15.0,0.0,15.0,0.0,0.6285714285714287
logistic_regression,class_weight,sbert_tfidf_weighted,7,0.6661464585834335,0.06467658756840716,0.6107373588780911,0.07240708383220362,0.6285714285714287,0.17766436291597743,0.6083824544575569,0.11607021681507425,0.6285714285714287,0.17766436291597743,9.428571428571429,2.6649654437396615,15.0,0.0,15.0,0.0,0.6285714285714287
logistic_regression,random_undersample,sbert_tfidf_weighted,7,0.6415366146458583,0.1019762524364561,0.5749593315587104,0.11157393530734533,0.6476190476190476,0.18759729146278298,0.6010800165884762,0.13891058743453474,0.6476190476190476,0.18759729146278298,9.714285714285714,2.813959371941744,15.0,0.0,15.0,0.0,0.6476190476190476
random_forest,none,sbert_tfidf_weighted,7,0.711764705882353,0.08423505267994398,0.7139739229024944,0.11367515801196812,0.5523809523809523,0.18759729146278298,0.6094299159129647,0.14544952833576133,0.5523809523809523,0.18759729146278298,8.285714285714286,2.813959371941744,15.0,0.0,15.0,0.0,0.5523809523809523
random_forest,class_weight,sbert_tfidf_weighted,7,0.6911164465786314,0.07744632584597082,0.69275962133105,0.10344919688328255,0.5047619047619049,0.17405397030949588,0.5726280546557045,0.1391987502593383,0.5047619047619049,0.17405397030949588,7.571428571428571,2.610809554642438,15.0,0.0,15.0,0.0,0.5047619047619049
random_forest,random_undersample,sbert_tfidf_weighted,7,0.666626650660264,0.10501052520566455,0.5977186556133924,0.11712958042230454,0.6571428571428571,0.1761261143705422,0.6235184983084142,0.14136823781535854,0.6571428571428571,0.1761261143705422,9.857142857142858,2.6418917155581325,15.0,0.0,15.0,0.0,0.6571428571428571
knn,none,sbert_tfidf_weighted,7,0.6741896758703482,0.08368561109700222,0.642296918767507,0.11010587224464327,0.5904761904761905,0.09712418121129114,0.6113567838456603,0.09366823408785634,0.5904761904761905,0.09712418121129114,8.857142857142858,1.4568627181693672,15.0,0.0,15.0,0.0,0.5904761904761905
knn,class_weight,sbert_tfidf_weighted,7,0.6741896758703482,0.08368561109700222,0.642296918767507,0.11010587224464327,0.5904761904761905,0.09712418121129114,0.6113567838456603,0.09366823408785634,0.5904761904761905,0.09712418121129114,8.857142857142858,1.4568627181693672,15.0,0.0,15.0,0.0,0.5904761904761905
knn,random_undersample,sbert_tfidf_weighted,7,0.6489795918367347,0.08811083005246909,0.5703484902733023,0.07685707677098957,0.7428571428571428,0.1305838971504961,0.6448385414771971,0.09818181692559455,0.7428571428571428,0.1305838971504961,11.142857142857142,1.9587584572574415,15.0,0.0,15.0,0.0,0.7428571428571428
naive_bayes,none,sbert_tfidf_weighted,7,0.6746698679471788,0.08286757465509526,0.6123362232882357,0.09090491138883894,0.6476190476190476,0.15822140691272524,0.6259764185895929,0.11899622614304307,0.6476190476190476,0.15822140691272524,9.714285714285714,2.3733211036908783,15.0,0.0,15.0,0.0,0.6476190476190476
naive_bayes,class_weight,sbert_tfidf_weighted,7,0.6746698679471788,0.08286757465509526,0.6123362232882357,0.09090491138883894,0.6476190476190476,0.15822140691272524,0.6259764185895929,0.11899622614304307,0.6476190476190476,0.15822140691272524,9.714285714285714,2.3733211036908783,15.0,0.0,15.0,0.0,0.6476190476190476
naive_bayes,random_undersample,sbert_tfidf_weighted,7,0.666626650660264,0.10169278973535721,0.594954648526077,0.10443251666294492,0.6857142857142858,0.15822140691272527,0.6356489000696851,0.1276926392669894,0.6857142857142858,0.15822140691272527,10.285714285714286,2.3733211036908783,15.0,0.0,15.0,0.0,0.6857142857142858
