model,encoding,strategy,cv_folds,cv_repeats,total_trials,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,random_f1_mean,random_f1_std,f1_improvement,wilcoxon_p_value,cohens_d,significantly_better_than_random,system,detector,text_source
feedforward_nn,sbert_max,random_undersample,5,2,10,0.66067963103462,0.0395433172568328,0.253676057171038,0.0311411887525703,0.63927304964539,0.0628835497401837,0.362306859850003,0.0380956361417529,0.160130443930149,0.0339142797956882,0.202176415919854,0.0009765625,5.31812467629638,True,stackgres,arcan,combined
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.630322844707104,0.0426361850869717,0.249286428385924,0.0306119431941406,0.719370567375887,0.0730975735535629,0.369718290666781,0.041387938615038,0.160130443930149,0.0339142797956882,0.209587846736632,0.0009765625,5.25510101479555,True,stackgres,arcan,combined
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.666057381304157,0.0311495549960019,0.260765740681735,0.0226632118866322,0.662367021276596,0.0484301662457441,0.373727435272533,0.0282620484495669,0.160130443930149,0.0339142797956882,0.213596991342384,0.0009765625,6.49133738016268,True,stackgres,arcan,combined
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.642971089725672,0.0422827599680891,0.260763080300555,0.0303312576030571,0.742597517730496,0.0723284330945777,0.385372384759492,0.0402754467638741,0.160130443930149,0.0339142797956882,0.225241940829342,0.0009765625,5.73939592820602,True,stackgres,arcan,combined
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.475016970810206,0.0377410640504599,0.207823242338665,0.0146874396666422,0.886125886524823,0.0510154212093948,0.33655272369555,0.0220611776331047,0.160130443930149,0.0339142797956882,0.1764222797654,0.0009765625,5.85035292792848,True,stackgres,arcan,combined
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.655615341612427,0.0393669077326303,0.260161070962258,0.0371027878706303,0.696187943262411,0.0853763448829955,0.378426251957106,0.0508431068328502,0.160130443930149,0.0339142797956882,0.218295808026957,0.0009765625,4.79208733772351,True,stackgres,arcan,combined
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.647066046400192,0.0286711262757211,0.249248401646223,0.0213999217208977,0.670921985815603,0.0714577502790699,0.362928921830105,0.0308031501575445,0.160130443930149,0.0339142797956882,0.202798477899956,0.0009765625,5.93872804734847,True,stackgres,arcan,combined
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.642984067404065,0.0614784558410314,0.256706865708636,0.0386836592481283,0.702482269503546,0.0831586274148113,0.37394819447823,0.0457541195116892,0.160130443930149,0.0339142797956882,0.213817750548081,0.0009765625,5.03692135015982,True,stackgres,arcan,combined
logistic_regression,openai,random_undersample,5,2,10,0.592380952380953,0.071421837831859,0.215049756281717,0.0404125273596673,0.751111111111111,0.107749137088006,0.332397535090245,0.0532194136290517,0.0522222222222222,0.0688620019215385,0.280175312868023,0.0009765625,4.31912131977884,True,shepard,acdc,combined
random_forest,openai,random_undersample,5,2,10,0.640165631469979,0.0477896843706581,0.235364981854136,0.0381028450577921,0.747777777777778,0.102565847563503,0.357292770419319,0.0538153842779153,0.0522222222222222,0.0688620019215385,0.305070548197097,0.0009765625,4.68322143130527,True,shepard,acdc,combined
svm,openai,random_undersample,5,2,10,0.666211180124224,0.0706478047170551,0.253284963125592,0.062454600034804,0.728888888888889,0.12,0.372663836878563,0.0734460082609648,0.0522222222222222,0.0688620019215385,0.32044161465634,0.0009765625,4.27017446823545,True,shepard,acdc,combined
knn,openai,random_undersample,5,2,10,0.482298136645963,0.0759834509564978,0.188081192859134,0.0355480424327191,0.847777777777778,0.0880586224492202,0.306689571707518,0.049850860381097,0.0522222222222222,0.0688620019215385,0.254467349485295,0.0009765625,4.01593597058781,True,shepard,acdc,combined
naive_bayes,openai,random_undersample,5,2,10,0.695093167701863,0.0676991439295295,0.255761805437822,0.0777244525151231,0.638888888888889,0.182252707477052,0.361056913443483,0.0978617887086745,0.0522222222222222,0.0688620019215385,0.308834691221261,0.0009765625,3.4626406819271,True,shepard,acdc,combined
xgboost,openai,random_undersample,5,2,10,0.653229813664596,0.0834937283355145,0.234621342989557,0.0513290134124834,0.672222222222222,0.133818561520468,0.344601126690496,0.0685590768898455,0.0522222222222222,0.0688620019215385,0.292378904468274,0.0009765625,4.0368524518143,True,shepard,acdc,combined
feedforward_nn,openai,random_undersample,5,2,10,0.42712215320911,0.272358733616977,0.215992806213394,0.138066487613975,0.766666666666667,0.230136835302311,0.294245395192764,0.0918776090886293,0.0522222222222222,0.0688620019215385,0.242023172970541,0.0009765625,2.82799299461327,True,shepard,acdc,combined
logistic_regression,tfidf,random_undersample,5,2,10,0.638674948240166,0.0428708232733759,0.216489648960722,0.0388274422692504,0.65,0.112792828771258,0.324060227291935,0.0557667246115517,0.0522222222222222,0.0688620019215385,0.271838005069712,0.0009765625,4.11584458419987,True,shepard,acdc,combined
random_forest,tfidf,random_undersample,5,2,10,0.604389233954451,0.12866953645454,0.157325177238221,0.0713137958959997,0.443333333333333,0.222024912404881,0.227656960547165,0.102130811082106,0.0522222222222222,0.0688620019215385,0.175434738324943,0.001953125,1.91082417463306,True,shepard,acdc,combined
svm,tfidf,random_undersample,5,2,10,0.743871635610766,0.159325842529009,0.311370734528629,0.131163895967561,0.46,0.225487127003837,0.326149846885141,0.0859690528289668,0.0522222222222222,0.0688620019215385,0.273927624662919,0.0009765625,3.3365235107167,True,shepard,acdc,combined
knn,tfidf,random_undersample,5,2,10,0.517246376811594,0.0659372704843017,0.175348910085752,0.0376973797965625,0.703333333333333,0.143849200875753,0.279938295567615,0.0582702027602607,0.0522222222222222,0.0688620019215385,0.227716073345393,0.0009765625,3.3867826356362,True,shepard,acdc,combined
naive_bayes,tfidf,random_undersample,5,2,10,0.521573498964803,0.0635083709966514,0.172904449823958,0.041200182077593,0.684444444444445,0.175414852194363,0.2751930546827,0.0645783669967028,0.0522222222222222,0.0688620019215385,0.222970832460478,0.0009765625,3.16875320128737,True,shepard,acdc,combined
xgboost,tfidf,random_undersample,5,2,10,0.63583850931677,0.0556342437903635,0.171291955096215,0.0577191043485584,0.454444444444444,0.176134768828086,0.246855122861315,0.0847399177478243,0.0522222222222222,0.0688620019215385,0.194632900639093,0.0009765625,2.39145850971932,True,shepard,acdc,combined
logistic_regression,sbert_avg,random_undersample,5,2,10,0.593768115942029,0.0597566209547225,0.192335467335467,0.0499196942273275,0.628888888888889,0.136191586187063,0.293560368995152,0.0710436589879827,0.0522222222222222,0.0688620019215385,0.241338146772929,0.0009765625,3.27257147127526,True,shepard,acdc,combined
random_forest,sbert_avg,random_undersample,5,2,10,0.573581780538302,0.0661916256794753,0.193027232256796,0.0425708137377985,0.673333333333333,0.111908251662348,0.299056235591819,0.0601454268691942,0.0522222222222222,0.0688620019215385,0.246834013369597,0.0009765625,3.62203351994664,True,shepard,acdc,combined
svm,sbert_avg,random_undersample,5,2,10,0.642898550724638,0.08066311043445,0.221430902276828,0.0681963931610644,0.628888888888889,0.174426750695026,0.323143490798186,0.0875125083453734,0.0522222222222222,0.0688620019215385,0.270921268575964,0.0009765625,3.26408344827762,True,shepard,acdc,combined
knn,sbert_avg,random_undersample,5,2,10,0.467805383022774,0.0917114275566153,0.174914124252383,0.0453000092601659,0.781111111111111,0.146906369778446,0.284532278277923,0.0674166285239969,0.0522222222222222,0.0688620019215385,0.232310056055701,0.0009765625,3.23420150290262,True,shepard,acdc,combined
naive_bayes,sbert_avg,random_undersample,5,2,10,0.651697722567288,0.0785499742938522,0.222503953823337,0.0809792758063151,0.606666666666667,0.176607257656049,0.322930391749088,0.10525880325738,0.0522222222222222,0.0688620019215385,0.270708169526866,0.0009765625,2.88745539094509,True,shepard,acdc,combined
xgboost,sbert_avg,random_undersample,5,2,10,0.5951966873706,0.0729860973754056,0.191180390490735,0.0573558500745746,0.614444444444445,0.163454225857325,0.290348831104645,0.0828420484423189,0.0522222222222222,0.0688620019215385,0.238126608882423,0.0009765625,2.9656897654817,True,shepard,acdc,combined
feedforward_nn,sbert_avg,random_undersample,5,2,10,0.417743271221532,0.0756417617355816,0.150429523541842,0.0408788265282615,0.736666666666667,0.213382517478429,0.249204574688886,0.0676889331488035,0.0522222222222222,0.0688620019215385,0.196982352466663,0.001953125,2.73695632206363,True,shepard,acdc,combined
logistic_regression,sbert_max,random_undersample,5,2,10,0.61695652173913,0.0552783748460011,0.211052062126747,0.0462998289184883,0.682222222222222,0.169618307886768,0.3207833996249,0.0686914006111981,0.0522222222222222,0.0688620019215385,0.268561177402678,0.0009765625,3.70444209827824,True,shepard,acdc,combined
random_forest,sbert_max,random_undersample,5,2,10,0.621407867494824,0.070120540565085,0.218635457926867,0.0375974349233773,0.693333333333333,0.110688083603665,0.330182819798056,0.0491681560600002,0.0522222222222222,0.0688620019215385,0.277960597575834,0.0009765625,4.40736138012276,True,shepard,acdc,combined
svm,sbert_max,random_undersample,5,2,10,0.666190476190476,0.0684994302256614,0.230772736540383,0.0703594874394067,0.626666666666667,0.189879754022524,0.334400771819889,0.0951860784593474,0.0522222222222222,0.0688620019215385,0.282178549597667,0.0009765625,3.22243004325194,True,shepard,acdc,combined
knn,sbert_max,random_undersample,5,2,10,0.550331262939959,0.0723067479497816,0.194397739595014,0.0494998452590334,0.735555555555556,0.134237673871457,0.306899398128634,0.0727552879261981,0.0522222222222222,0.0688620019215385,0.254677175906412,0.0009765625,3.41083681147592,True,shepard,acdc,combined
naive_bayes,sbert_max,random_undersample,5,2,10,0.664865424430642,0.053997514391174,0.218782094437326,0.0606230226437925,0.593333333333333,0.202283263070672,0.316640559732665,0.0866781291591211,0.0522222222222222,0.0688620019215385,0.264418337510443,0.0009765625,3.20457075378031,True,shepard,acdc,combined
xgboost,sbert_max,random_undersample,5,2,10,0.645900621118012,0.0676511323722099,0.212898879969818,0.0545756680283401,0.597777777777778,0.148556843674296,0.31129225581911,0.0728505437138711,0.0522222222222222,0.0688620019215385,0.259070033596888,0.0009765625,3.46727418014439,True,shepard,acdc,combined
feedforward_nn,sbert_max,random_undersample,5,2,10,0.390207039337474,0.104939090662125,0.168869257019343,0.0262495368573333,0.888888888888889,0.111111111111111,0.282551619241763,0.0387152327771334,0.0522222222222222,0.0688620019215385,0.230329397019541,0.0009765625,3.9116855919034,True,shepard,acdc,combined
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.585113871635611,0.0606207821382497,0.192819841785359,0.0453123057626775,0.651111111111111,0.131393293325284,0.29653211903784,0.0649254637085919,0.0522222222222222,0.0688620019215385,0.244309896815618,0.0009765625,3.46329086598352,True,shepard,acdc,combined
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.580973084886128,0.0614320603645012,0.195231111714983,0.0416669712280635,0.672222222222222,0.102469507659596,0.301952713653481,0.059074951396366,0.0522222222222222,0.0688620019215385,0.249730491431259,0.0009765625,3.69283373627756,True,shepard,acdc,combined
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.634244306418219,0.0763997710451608,0.21277152612486,0.0641826159220938,0.617777777777778,0.175203585283796,0.313217684764969,0.0861055521852264,0.0522222222222222,0.0688620019215385,0.260995462542746,0.0009765625,3.17593304186605,True,shepard,acdc,combined
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.453457556935818,0.0712555169530913,0.171090930255028,0.0348667161532863,0.792222222222222,0.101355017173166,0.280761230040382,0.0520882567917325,0.0522222222222222,0.0688620019215385,0.228539007818159,0.0009765625,3.55114211834938,True,shepard,acdc,combined
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.643002070393375,0.0777444180621329,0.218527385534231,0.0809500806546877,0.617777777777778,0.183397295239692,0.320627685844395,0.107487853689603,0.0522222222222222,0.0688620019215385,0.268405463622173,0.0009765625,2.8209295497624,True,shepard,acdc,combined
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.586542443064182,0.0560828255183006,0.188037937837715,0.0453262669788985,0.626666666666667,0.13700500126043,0.288491409247223,0.0663618415476013,0.0522222222222222,0.0688620019215385,0.236269187025001,0.0009765625,3.31459784440786,True,shepard,acdc,combined
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.43047619047619,0.095716540593769,0.165492704093076,0.0465166569209625,0.801111111111111,0.198042893470887,0.273172520044963,0.0727952965554335,0.0522222222222222,0.0688620019215385,0.220950297822741,0.0009765625,2.95828177458429,True,shepard,acdc,combined
logistic_regression,openai,random_undersample,5,2,10,0.651718426501035,0.0474066556961236,0.501095470750643,0.0541457080816921,0.654166666666667,0.0646840612344167,0.566158621358824,0.0519883577912861,0.28030303030303,0.0763695818325773,0.285855591055794,0.0009765625,4.15124701407551,True,shepard,arcan,combined
random_forest,openai,random_undersample,5,2,10,0.669026915113872,0.0538751365465281,0.519144692168002,0.0566888228107632,0.7125,0.0882900837517378,0.598786829466245,0.0600255703420676,0.28030303030303,0.0763695818325773,0.318483799163215,0.0009765625,4.39889758767068,True,shepard,arcan,combined
svm,openai,random_undersample,5,2,10,0.687784679089027,0.0632321321372641,0.545507368729985,0.0743239334460306,0.725,0.0726483157256779,0.618957898742351,0.0580811459873248,0.28030303030303,0.0763695818325773,0.338654868439321,0.0009765625,4.73548427959873,True,shepard,arcan,combined
knn,openai,random_undersample,5,2,10,0.653022774327122,0.0410488003223524,0.502679111654664,0.036678091067561,0.766666666666667,0.0650854139658887,0.605432878908153,0.0339479250169665,0.28030303030303,0.0763695818325773,0.325129848605123,0.0009765625,5.21935569981865,True,shepard,arcan,combined
naive_bayes,openai,random_undersample,5,2,10,0.66175983436853,0.0499437977406326,0.513320467399561,0.0557381691028827,0.670833333333333,0.0572821961869479,0.580094744167205,0.0490946317890843,0.28030303030303,0.0763695818325773,0.299791713864174,0.0009765625,4.4302055123155,True,shepard,arcan,combined
xgboost,openai,random_undersample,5,2,10,0.641511387163561,0.0639317393402664,0.493423344149297,0.0630984037090306,0.654166666666667,0.0722889648870728,0.5600776531922,0.0574996886370385,0.28030303030303,0.0763695818325773,0.279774622889169,0.0009765625,3.92650781912599,True,shepard,arcan,combined
feedforward_nn,openai,random_undersample,5,2,10,0.625569358178054,0.0662688418209137,0.479050266916546,0.059974209106887,0.7,0.0829156197588849,0.565658588132822,0.0567944549699812,0.28030303030303,0.0763695818325773,0.285355557829792,0.0009765625,4.02261318251698,True,shepard,arcan,combined
logistic_regression,tfidf,random_undersample,5,2,10,0.680496894409938,0.0691826709328317,0.539556973492457,0.0842483412412367,0.7,0.078616509433805,0.60554064317442,0.067017539004751,0.28030303030303,0.0763695818325773,0.32523761287139,0.0009765625,4.29457405368912,True,shepard,arcan,combined
random_forest,tfidf,random_undersample,5,2,10,0.580807453416149,0.084365522180884,0.441136617424366,0.0708716677587429,0.695833333333333,0.119387906515787,0.535586202941769,0.0759261700539745,0.28030303030303,0.0763695818325773,0.255283172638739,0.001953125,3.18041511569318,True,shepard,arcan,combined
svm,tfidf,random_undersample,5,2,10,0.673271221532091,0.0607747356415414,0.54029026287722,0.0832631590682506,0.6375,0.0932626220233307,0.575998770994746,0.0483479445884203,0.28030303030303,0.0763695818325773,0.295695740691715,0.0009765625,4.38909146681759,True,shepard,arcan,combined
knn,tfidf,random_undersample,5,2,10,0.606749482401656,0.0686511473876126,0.459845532011263,0.0689051715888263,0.6625,0.0902350326154488,0.539886486478131,0.0651285521058446,0.28030303030303,0.0763695818325773,0.2595834561751,0.0009765625,3.46985557726395,True,shepard,arcan,combined
naive_bayes,tfidf,random_undersample,5,2,10,0.66175983436853,0.0451074101013082,0.51328295015795,0.0478051306234257,0.679166666666667,0.0813300887330964,0.581754675946761,0.0451430276599976,0.28030303030303,0.0763695818325773,0.301451645643731,0.0009765625,4.55890835852507,True,shepard,arcan,combined
xgboost,tfidf,random_undersample,5,2,10,0.608385093167702,0.033208393346362,0.456464079586811,0.0327972695920629,0.620833333333333,0.0902350326154488,0.521887006346601,0.0330105605692843,0.28030303030303,0.0763695818325773,0.241583976043571,0.0009765625,3.89572472530592,True,shepard,arcan,combined
logistic_regression,sbert_avg,random_undersample,5,2,10,0.643022774327122,0.0447146303950602,0.494376010964381,0.0532856031708163,0.641666666666667,0.0857969178415583,0.554290510568567,0.0450589690762522,0.28030303030303,0.0763695818325773,0.273987480265536,0.0009765625,4.14556018633191,True,shepard,arcan,combined
random_forest,sbert_avg,random_undersample,5,2,10,0.647225672877847,0.0483049396740154,0.494685967908585,0.0491629440654597,0.670833333333333,0.0921389349478999,0.567821931123071,0.0587819721812593,0.28030303030303,0.0763695818325773,0.28751890082004,0.0009765625,4.00267309895478,True,shepard,arcan,combined
svm,sbert_avg,random_undersample,5,2,10,0.664679089026915,0.0428129316573287,0.518293038098092,0.054790131916403,0.6625,0.0902350326154488,0.57692817161877,0.0497053690188625,0.28030303030303,0.0763695818325773,0.29662514131574,0.0009765625,4.36745406736688,True,shepard,arcan,combined
knn,sbert_avg,random_undersample,5,2,10,0.582339544513458,0.0593476048906709,0.435955272007904,0.0522005333332783,0.679166666666667,0.0791666666666666,0.530402145016028,0.0604141143826392,0.28030303030303,0.0763695818325773,0.250099114712998,0.0009765625,3.4458339814899,True,shepard,arcan,combined
naive_bayes,sbert_avg,random_undersample,5,2,10,0.632815734989648,0.054281059254342,0.48042086350276,0.0591754196985886,0.629166666666667,0.0940042847723206,0.542361042285353,0.0633608245086593,0.28030303030303,0.0763695818325773,0.262058011982323,0.0009765625,3.54310297020285,True,shepard,arcan,combined
xgboost,sbert_avg,random_undersample,5,2,10,0.628467908902692,0.0576121136530462,0.477704603954604,0.0576146669035807,0.666666666666667,0.08936504412303,0.554399655977843,0.0613118054220569,0.28030303030303,0.0763695818325773,0.274096625674813,0.0009765625,3.7548949941524,True,shepard,arcan,combined
feedforward_nn,sbert_avg,random_undersample,5,2,10,0.609834368530021,0.0483575155003647,0.46942243157838,0.0782277153764055,0.604166666666667,0.163777033391946,0.508119739816683,0.0742231705558723,0.28030303030303,0.0763695818325773,0.227816709513653,0.001953125,2.87004459662192,True,shepard,arcan,combined
logistic_regression,sbert_max,random_undersample,5,2,10,0.663271221532091,0.0499128174417708,0.510263056612419,0.056731087030141,0.645833333333333,0.10744830798523,0.568488666538055,0.0742550337401635,0.28030303030303,0.0763695818325773,0.288185636235024,0.0009765625,3.62981790464544,True,shepard,arcan,combined
random_forest,sbert_max,random_undersample,5,2,10,0.658902691511387,0.0541982364063936,0.506303214671336,0.0621557133778121,0.641666666666667,0.100692049779955,0.564757372168496,0.0739373993672257,0.28030303030303,0.0763695818325773,0.284454341865466,0.0009765625,3.59027582672474,True,shepard,arcan,combined
svm,sbert_max,random_undersample,5,2,10,0.680600414078675,0.0475781668069991,0.530221668169183,0.0573280652807504,0.670833333333333,0.107770976303146,0.590341184643252,0.074590841775943,0.28030303030303,0.0763695818325773,0.310038154340221,0.0009765625,3.89648619491633,True,shepard,arcan,combined
knn,sbert_max,random_undersample,5,2,10,0.618530020703934,0.0401907298160639,0.465277850748739,0.0412908654028785,0.670833333333333,0.0732433159635289,0.548899660364535,0.0507196795797331,0.28030303030303,0.0763695818325773,0.268596630061505,0.0009765625,3.93072940913297,True,shepard,arcan,combined
naive_bayes,sbert_max,random_undersample,5,2,10,0.661739130434783,0.0513264506552128,0.507676767676768,0.0585095288201751,0.670833333333333,0.107770976303146,0.576870890320234,0.0759065073132933,0.28030303030303,0.0763695818325773,0.296567860017204,0.0009765625,3.6952311580205,True,shepard,arcan,combined
xgboost,sbert_max,random_undersample,5,2,10,0.657474120082816,0.0301003014162253,0.504032598288204,0.0322342910315763,0.675,0.106718737290547,0.5745429547609,0.0527753201025332,0.28030303030303,0.0763695818325773,0.29423992445787,0.0009765625,4.25251654007257,True,shepard,arcan,combined
feedforward_nn,sbert_max,random_undersample,5,2,10,0.643002070393375,0.0579488311593617,0.490899017596533,0.0616907318165679,0.679166666666667,0.120833333333333,0.566653363780722,0.0743344549317372,0.28030303030303,0.0763695818325773,0.286350333477692,0.0009765625,3.60482729194989,True,shepard,arcan,combined
logistic_regression,sbert_tfidf_weighted,random_undersample,5,2,10,0.644451345755694,0.0383560754746872,0.493986340765605,0.0437622518226481,0.654166666666667,0.0875,0.55943042982545,0.0440250875745377,0.28030303030303,0.0763695818325773,0.27912739952242,0.0009765625,4.24828498570764,True,shepard,arcan,combined
random_forest,sbert_tfidf_weighted,random_undersample,5,2,10,0.64296066252588,0.0665309402424301,0.492675108170087,0.0797401471493507,0.670833333333333,0.101122175829263,0.56599972212419,0.0799494632099851,0.28030303030303,0.0763695818325773,0.28569669182116,0.0009765625,3.46681536905284,True,shepard,arcan,combined
svm,sbert_tfidf_weighted,random_undersample,5,2,10,0.66472049689441,0.0448593809972649,0.519073825937703,0.056272612330111,0.6625,0.0902350326154488,0.577139834616124,0.0495053667872208,0.28030303030303,0.0763695818325773,0.296836804313093,0.0009765625,4.37580233096857,True,shepard,arcan,combined
knn,sbert_tfidf_weighted,random_undersample,5,2,10,0.576521739130435,0.0572801333650085,0.434611087299235,0.0454060614373701,0.7125,0.0902350326154488,0.538269387632431,0.0542438575943455,0.28030303030303,0.0763695818325773,0.257966357329401,0.0009765625,3.69473214887401,True,shepard,arcan,combined
naive_bayes,sbert_tfidf_weighted,random_undersample,5,2,10,0.631366459627329,0.0591181423565498,0.480601957034104,0.0648602908000847,0.620833333333333,0.0958333333333333,0.538474983362859,0.0642565226923435,0.28030303030303,0.0763695818325773,0.258171953059828,0.0009765625,3.47047710210395,True,shepard,arcan,combined
xgboost,sbert_tfidf_weighted,random_undersample,5,2,10,0.630020703933748,0.0620374986901979,0.481972829459701,0.0700796958734222,0.666666666666667,0.0853912563829966,0.556407744060486,0.0621370367966559,0.28030303030303,0.0763695818325773,0.276104713757455,0.0009765625,3.76247567404292,True,shepard,arcan,combined
feedforward_nn,sbert_tfidf_weighted,random_undersample,5,2,10,0.622795031055901,0.0453631125946733,0.469565540794926,0.0551783157129317,0.645833333333333,0.128086884574495,0.539189957451841,0.067219171053985,0.28030303030303,0.0763695818325773,0.258886927148811,0.0009765625,3.41397929957046,True,shepard,arcan,combined
GPT-5-mini, ,random_undersample,5,2,10,0.876693766937669,,0.142857142857143,,0.0201612903225806,,0.0353356890459364,,,,,,,,inkscape,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.812698412698413,,0.318181818181818,,0.0501792114695341,,0.086687306501548,,,,,,,,stackgres,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.831858407079646,,0.176470588235294,,0.0652173913043478,,0.0952380952380952,,,,,,,,shepard,acdc,combined
GPT-5-mini, ,random_undersample,5,2,10,0.834920634920635,,0.232558139534884,,0.0421940928270042,,0.0714285714285714,,,,,,,,stackgres,arcan,combined
GPT-5-mini, ,random_undersample,5,2,10,0.657817109144543,,0.636363636363636,,0.0588235294117647,,0.107692307692308,,,,,,,,shepard,arcan,combined
