backend,run,linker_set,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
luna,run1,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run1,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run1,CorefOnly,jabref,0.795417,0.117562,0.204847,0.141716,0.083333,0.055556,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run2,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,mediastore,1.000000,0.152542,0.264706,0.183673,0.250000,0.172414,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,teastore,0.997054,0.957567,0.976912,0.965212,0.962963,0.962963,0.909091,0.862069,0.983607,0.974026
luna,run2,FullNameOnly,teastore,0.996169,0.735502,0.846216,0.776119,0.857143,0.807692,0.666667,0.555556,0.860215,0.793651
luna,run2,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teastore,1.000000,0.398868,0.570273,0.453376,0.578947,0.462185,0.500000,0.384615,0.571429,0.454545
luna,run2,Full,teammates,0.751110,0.898234,0.818110,0.864372,0.753927,0.687023,0.699187,0.789474,0.810929,0.882260
luna,run2,FullNameOnly,teammates,0.741055,0.851797,0.792576,0.827078,0.706522,0.628627,0.584071,0.681818,0.744161,0.785976
luna,run2,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,teammates,0.980289,0.276399,0.431214,0.322748,0.292308,0.205184,0.205054,0.138835,0.401153,0.296207
luna,run2,Full,bigbluebutton,0.750000,0.937868,0.833479,0.893124,0.914634,0.935162,0.666667,0.714286,0.880272,0.910385
luna,run2,FullNameOnly,bigbluebutton,0.788235,0.832570,0.809796,0.823309,0.814286,0.755968,0.666667,0.555556,0.800411,0.755788
luna,run2,PartialNameOnly,bigbluebutton,0.554839,0.112492,0.187058,0.133831,0.411215,0.319767,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,bigbluebutton,0.591696,0.111838,0.188119,0.133489,0.350515,0.254491,0.000000,0.000000,0.000000,0.000000
luna,run2,Full,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run2,CorefOnly,jabref,0.985484,0.147799,0.257047,0.178072,0.160000,0.109890,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run3,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,run3,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,mediastore,1.000000,0.338983,0.506329,0.390625,0.564103,0.447154,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teastore,0.988811,1.000000,0.994374,0.997742,0.931034,0.971223,1.000000,1.000000,1.000000,1.000000
luna,run3,FullNameOnly,teastore,0.988593,0.735502,0.843471,0.775194,0.823529,0.795455,0.666667,0.555556,0.860215,0.793651
luna,run3,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teastore,0.993548,0.435644,0.605703,0.490758,0.526316,0.420168,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teammates,0.735853,0.923428,0.819038,0.878634,0.761421,0.707547,0.699187,0.839584,0.816496,0.901080
luna,run3,FullNameOnly,teammates,0.729299,0.893047,0.802909,0.854668,0.729167,0.666667,0.584071,0.681818,0.758770,0.817512
luna,run3,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,teammates,0.944362,0.157219,0.269561,0.188671,0.251969,0.173913,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,bigbluebutton,0.769484,0.916939,0.836765,0.883094,0.904459,0.901015,0.666667,0.714286,0.882971,0.897897
luna,run3,FullNameOnly,bigbluebutton,0.788235,0.832570,0.809796,0.823309,0.814286,0.755968,0.666667,0.555556,0.800411,0.755788
luna,run3,PartialNameOnly,bigbluebutton,0.636364,0.091563,0.160091,0.110480,0.360000,0.267062,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,bigbluebutton,0.962264,0.233486,0.375789,0.275166,0.282609,0.197568,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,jabref,0.869218,1.000000,0.930034,0.970787,0.936170,0.973451,0.800000,0.909091,0.929032,0.970350
luna,run3,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,run3,CorefOnly,jabref,0.830163,0.147799,0.250924,0.176876,0.160000,0.109890,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,bigbluebutton,0.778771,0.144103,0.240157,0.171482,0.311400,0.221393,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,jabref,0.870355,0.137720,0.237606,0.165555,0.134444,0.091779,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,mediastore,1.000000,0.197740,0.318550,0.232755,0.335884,0.250001,0.000000,0.000000,0.000000,0.000000
luna,average,CorefOnly,teammates,0.958198,0.179696,0.296879,0.213232,0.231426,0.159478,0.068351,0.046278,0.133718,0.098736
luna,average,CorefOnly,teastore,0.991648,0.377652,0.544559,0.430277,0.512565,0.407112,0.166667,0.128205,0.190476,0.151515
luna,average,Full,bigbluebutton,0.762015,0.936124,0.840047,0.895141,0.917475,0.931296,0.711111,0.714286,0.888760,0.911612
luna,average,Full,jabref,0.877039,1.000000,0.934455,0.972698,0.942954,0.976348,0.800000,0.909091,0.933080,0.972103
luna,average,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,average,Full,teammates,0.750948,0.899057,0.818061,0.864716,0.748844,0.683225,0.722535,0.788117,0.823917,0.885043
luna,average,Full,teastore,0.992483,0.985856,0.989020,0.987087,0.947122,0.970816,0.969697,0.954023,0.994536,0.991342
luna,average,FullNameOnly,bigbluebutton,0.799110,0.858731,0.827733,0.846027,0.850217,0.806621,0.666667,0.555556,0.826776,0.783352
luna,average,FullNameOnly,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,average,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
luna,average,FullNameOnly,teammates,0.743281,0.863324,0.798503,0.836078,0.710607,0.636045,0.637453,0.699643,0.764042,0.797992
luna,average,FullNameOnly,teastore,0.993644,0.735502,0.845301,0.775811,0.845938,0.803613,0.666667,0.555556,0.860215,0.793651
luna,average,PartialNameOnly,bigbluebutton,0.515448,0.084587,0.144785,0.101448,0.327994,0.245962,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
luna,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,bigbluebutton,0.874490,0.127316,0.213727,0.151706,0.243446,0.167986,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,jabref,1.000000,0.117562,0.210390,0.142756,0.086957,0.056180,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,mediastore,1.000000,0.101695,0.184615,0.123967,0.193548,0.130435,0.000000,0.000000,0.000000,0.000000
terra,average,CorefOnly,teammates,0.962078,0.205508,0.338472,0.243815,0.292038,0.205124,0.116877,0.078188,0.230906,0.166576
terra,average,CorefOnly,teastore,1.000000,0.263083,0.416573,0.308560,0.457143,0.344828,0.000000,0.000000,0.000000,0.000000
terra,average,Full,bigbluebutton,0.797922,0.942664,0.864259,0.909650,0.924690,0.958863,0.696531,0.630252,0.885901,0.904985
terra,average,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,Full,teammates,0.872380,0.778807,0.821320,0.794955,0.631188,0.531162,0.699549,0.611746,0.810431,0.784486
terra,average,Full,teastore,1.000000,0.957567,0.978324,0.965763,0.981132,0.970149,0.909091,0.862069,0.983607,0.974026
terra,average,FullNameOnly,bigbluebutton,0.859651,0.806845,0.832331,0.816832,0.802793,0.735234,0.502924,0.393519,0.787568,0.707124
terra,average,FullNameOnly,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,FullNameOnly,mediastore,0.836364,0.779661,0.807018,0.790378,0.892857,0.892857,0.654545,0.647482,0.916549,0.899001
terra,average,FullNameOnly,teammates,0.874466,0.724795,0.790675,0.749442,0.559370,0.453236,0.666652,0.556135,0.753923,0.694625
terra,average,FullNameOnly,teastore,1.000000,0.735502,0.847596,0.776583,0.875000,0.813953,0.666667,0.555556,0.860215,0.793651
terra,average,PartialNameOnly,bigbluebutton,0.551747,0.132549,0.213676,0.156281,0.440532,0.353377,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,jabref,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,mediastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teammates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
terra,average,PartialNameOnly,teastore,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
