backend,run,variant,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
terra,run1,Full,bigbluebutton,0.793084,0.930020,0.856111,0.898976,0.911243,0.948276,0.571429,0.454545,0.812156,0.845156
terra,run1,NoFullNameValid,bigbluebutton,0.793084,0.930020,0.856111,0.898976,0.911243,0.948276,0.571429,0.454545,0.812156,0.845156
terra,run1,NoPartialNameValid,bigbluebutton,0.543970,0.958797,0.694129,0.831915,0.806122,0.912240,0.333333,0.555556,0.644625,0.799224
terra,run1,NoCitation,bigbluebutton,0.600082,0.958797,0.738167,0.856408,0.774510,0.895692,0.571429,0.657895,0.740158,0.853881
terra,run1,NoValidator,bigbluebutton,0.465249,0.958797,0.626496,0.790979,0.696035,0.851293,0.333333,0.555556,0.598421,0.769750
terra,run1,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run1,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run1,NoPartialNameValid,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run1,NoCitation,jabref,0.810112,1.000000,0.895096,0.955220,0.862745,0.940171,0.800000,0.909091,0.867470,0.942408
terra,run1,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
terra,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,NoFullNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,NoPartialNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,NoCitation,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,NoValidator,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run2,Full,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,NoFullNameValid,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,NoPartialNameValid,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run2,NoCitation,teastore,0.988811,1.000000,0.994374,0.997742,0.931034,0.971223,1.000000,1.000000,1.000000,1.000000
terra,run2,NoValidator,teastore,0.988811,1.000000,0.994374,0.997742,0.931034,0.971223,1.000000,1.000000,1.000000,1.000000
terra,run2,Full,teammates,0.817526,0.769668,0.792875,0.778786,0.635294,0.536779,0.715990,0.611746,0.810242,0.784756
terra,run2,NoFullNameValid,teammates,0.653130,0.931580,0.767892,0.858388,0.735294,0.698324,0.646617,0.820611,0.777525,0.878719
terra,run2,NoPartialNameValid,teammates,0.767866,0.769668,0.768766,0.769307,0.542714,0.507519,0.210526,0.400000,0.570758,0.675026
terra,run2,NoCitation,teammates,0.511319,0.822897,0.630727,0.733504,0.599034,0.574074,0.572287,0.609531,0.672574,0.756632
terra,run2,NoValidator,teammates,0.450612,0.955539,0.612419,0.780601,0.599251,0.666667,0.205128,0.392157,0.487998,0.698340
terra,run2,Full,bigbluebutton,0.778085,0.919555,0.842926,0.887290,0.898204,0.928218,0.571429,0.454545,0.800438,0.835603
terra,run2,NoFullNameValid,bigbluebutton,0.778085,0.919555,0.842926,0.887290,0.898204,0.928218,0.571429,0.454545,0.800438,0.835603
terra,run2,NoPartialNameValid,bigbluebutton,0.543970,0.958797,0.694129,0.831915,0.806122,0.912240,0.333333,0.555556,0.644625,0.799224
terra,run2,NoCitation,bigbluebutton,0.605035,0.958797,0.741903,0.858414,0.778325,0.897727,0.571429,0.657895,0.747070,0.857542
terra,run2,NoValidator,bigbluebutton,0.465249,0.958797,0.626496,0.790979,0.696035,0.851293,0.333333,0.555556,0.598421,0.769750
terra,run2,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run2,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run2,NoPartialNameValid,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run2,NoCitation,jabref,0.630760,1.000000,0.773578,0.895193,0.785714,0.901639,0.727273,0.869565,0.800000,0.909091
terra,run2,NoValidator,jabref,0.630760,1.000000,0.773578,0.895193,0.785714,0.901639,0.727273,0.869565,0.800000,0.909091
terra,run3,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,NoFullNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,NoPartialNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,NoCitation,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,NoValidator,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,run3,Full,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,NoFullNameValid,teastore,0.902937,1.000000,0.948993,0.978953,0.931034,0.971223,0.750000,0.882353,0.947368,0.978261
terra,run3,NoPartialNameValid,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,run3,NoCitation,teastore,0.969822,1.000000,0.984680,0.993815,0.870968,0.944056,0.833333,0.925926,0.967742,0.986842
terra,run3,NoValidator,teastore,0.878261,1.000000,0.935185,0.973025,0.818182,0.918367,0.750000,0.882353,0.918367,0.965665
terra,run3,Full,teammates,0.949751,0.777325,0.854931,0.806613,0.604651,0.514851,0.500000,0.611746,0.767017,0.776115
terra,run3,NoFullNameValid,teammates,0.725883,0.938619,0.818657,0.886649,0.728155,0.695733,0.500000,0.714286,0.730929,0.859558
terra,run3,NoPartialNameValid,teammates,0.899014,0.777325,0.833753,0.798954,0.536082,0.493359,0.210526,0.400000,0.589411,0.691749
terra,run3,NoCitation,teammates,0.558589,0.813635,0.662410,0.745552,0.585366,0.557621,0.470588,0.609531,0.639638,0.734336
terra,run3,NoValidator,teammates,0.491831,0.955539,0.649404,0.803944,0.620155,0.676819,0.205128,0.392157,0.502481,0.710055
terra,run3,Full,bigbluebutton,0.800341,0.920209,0.856100,0.893447,0.910180,0.940594,0.571429,0.454545,0.813809,0.837371
terra,run3,NoFullNameValid,bigbluebutton,0.801578,0.930020,0.861035,0.901141,0.916667,0.950617,0.571429,0.454545,0.820486,0.848743
terra,run3,NoPartialNameValid,bigbluebutton,0.541620,0.948986,0.689639,0.824901,0.800000,0.902778,0.333333,0.555556,0.640496,0.789133
terra,run3,NoCitation,bigbluebutton,0.644602,0.948986,0.767725,0.867097,0.795918,0.900693,0.571429,0.714286,0.774056,0.862473
terra,run3,NoValidator,bigbluebutton,0.478460,0.958797,0.638363,0.798475,0.711712,0.860566,0.333333,0.555556,0.611223,0.778136
terra,run3,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run3,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,run3,NoPartialNameValid,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,run3,NoCitation,jabref,0.630760,1.000000,0.773578,0.895193,0.785714,0.901639,0.727273,0.869565,0.800000,0.909091
terra,run3,NoValidator,jabref,0.630760,1.000000,0.773578,0.895193,0.785714,0.901639,0.727273,0.869565,0.800000,0.909091
luna,run1,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,NoFullNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,NoPartialNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run1,NoCitation,mediastore,0.776119,0.881356,0.825397,0.858086,0.861538,0.939597,0.500000,0.714286,0.817739,0.899786
luna,run1,NoValidator,mediastore,0.776119,0.881356,0.825397,0.858086,0.861538,0.939597,0.500000,0.714286,0.817739,0.899786
luna,run1,Full,teastore,0.994126,0.957567,0.975504,0.964662,0.945455,0.955882,0.909091,0.862069,0.983607,0.974026
luna,run1,NoFullNameValid,teastore,0.894320,0.957567,0.924863,0.944212,0.881356,0.928571,0.750000,0.862069,0.932642,0.953390
luna,run1,NoPartialNameValid,teastore,0.994126,0.957567,0.975504,0.964662,0.945455,0.955882,0.909091,0.862069,0.983607,0.974026
luna,run1,NoCitation,teastore,0.750531,1.000000,0.857489,0.937666,0.805970,0.912162,0.769231,0.892857,0.911392,0.962567
luna,run1,NoValidator,teastore,0.694499,1.000000,0.819710,0.919137,0.760563,0.888158,0.705882,0.857143,0.867470,0.942408
luna,run1,Full,teammates,0.716369,0.916142,0.804032,0.867744,0.744898,0.689981,0.666667,0.714286,0.778180,0.858005
luna,run1,NoFullNameValid,teammates,0.658134,0.936767,0.773112,0.863639,0.735294,0.698324,0.646617,0.714286,0.752298,0.850082
luna,run1,NoPartialNameValid,teammates,0.685380,0.918241,0.784904,0.859816,0.657778,0.663082,0.210526,0.400000,0.571646,0.756065
luna,run1,NoCitation,teammates,0.433202,0.937508,0.592584,0.760454,0.661088,0.690559,0.500000,0.625000,0.612961,0.771059
luna,run1,NoValidator,teammates,0.413816,0.939607,0.574579,0.749217,0.590406,0.662252,0.205128,0.392157,0.480882,0.690808
luna,run1,Full,bigbluebutton,0.656051,0.943100,0.773813,0.867212,0.793651,0.880282,0.400000,0.625000,0.718510,0.833305
luna,run1,NoFullNameValid,bigbluebutton,0.656051,0.943100,0.773813,0.867212,0.793651,0.880282,0.400000,0.625000,0.718510,0.833305
luna,run1,NoPartialNameValid,bigbluebutton,0.520664,0.964029,0.676147,0.823740,0.766990,0.891648,0.333333,0.555556,0.634432,0.793345
luna,run1,NoCitation,bigbluebutton,0.501914,0.943100,0.655157,0.802091,0.694444,0.827815,0.363636,0.588235,0.614837,0.772850
luna,run1,NoValidator,bigbluebutton,0.438690,0.964029,0.602986,0.777754,0.683983,0.844017,0.285714,0.500000,0.569151,0.750300
luna,run1,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
luna,run1,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run1,NoPartialNameValid,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
luna,run1,NoCitation,jabref,0.808844,1.000000,0.894321,0.954867,0.830189,0.924370,0.666667,0.833333,0.808989,0.913706
luna,run1,NoValidator,jabref,0.738610,1.000000,0.849656,0.933900,0.814815,0.916667,0.666667,0.833333,0.795580,0.906801
luna,run2,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,NoFullNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,NoPartialNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
luna,run2,NoCitation,mediastore,0.764706,0.881356,0.818898,0.855263,0.861538,0.939597,0.400000,0.625000,0.790795,0.886492
luna,run2,NoValidator,mediastore,0.764706,0.881356,0.818898,0.855263,0.861538,0.939597,0.400000,0.625000,0.790795,0.886492
luna,run2,Full,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run2,NoFullNameValid,teastore,0.898348,1.000000,0.946452,0.977870,0.900000,0.957447,0.750000,0.882353,0.947368,0.978261
luna,run2,NoPartialNameValid,teastore,0.994374,1.000000,0.997179,0.998870,0.964286,0.985401,1.000000,1.000000,1.000000,1.000000
luna,run2,NoCitation,teastore,0.647436,1.000000,0.785992,0.901786,0.760563,0.888158,0.666667,0.833333,0.823799,0.921187
luna,run2,NoValidator,teastore,0.605308,1.000000,0.754133,0.884635,0.720000,0.865385,0.666667,0.833333,0.787746,0.902708
luna,run2,Full,teammates,0.720036,0.901445,0.800592,0.858201,0.729167,0.666667,0.699187,0.750000,0.787929,0.853734
luna,run2,NoFullNameValid,teammates,0.635803,0.929480,0.755092,0.850876,0.725490,0.689013,0.601399,0.750000,0.747313,0.842183
luna,run2,NoPartialNameValid,teammates,0.687142,0.903545,0.780623,0.850006,0.639640,0.639640,0.210526,0.400000,0.569073,0.747389
luna,run2,NoCitation,teammates,0.454428,0.911943,0.606588,0.759093,0.675556,0.681004,0.524470,0.687391,0.672642,0.818416
luna,run2,NoValidator,teammates,0.412699,0.939978,0.573571,0.748672,0.601504,0.667780,0.205128,0.392157,0.483231,0.692784
luna,run2,Full,bigbluebutton,0.688350,0.927404,0.790192,0.867172,0.806630,0.873206,0.571429,0.641026,0.769164,0.853301
luna,run2,NoFullNameValid,bigbluebutton,0.688350,0.927404,0.790192,0.867172,0.806630,0.873206,0.571429,0.641026,0.769164,0.853301
luna,run2,NoPartialNameValid,bigbluebutton,0.516379,0.958797,0.671245,0.818537,0.759615,0.887640,0.333333,0.555556,0.632395,0.791632
luna,run2,NoCitation,bigbluebutton,0.521455,0.937868,0.670250,0.808707,0.731707,0.848416,0.444444,0.555556,0.668918,0.805145
luna,run2,NoValidator,bigbluebutton,0.443168,0.958797,0.606161,0.777801,0.702222,0.854978,0.285714,0.500000,0.578794,0.756550
luna,run2,Full,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,NoPartialNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,NoCitation,jabref,0.789685,1.000000,0.882485,0.949428,0.880000,0.948276,0.800000,0.909091,0.883436,0.949868
luna,run2,NoValidator,jabref,0.789685,1.000000,0.882485,0.949428,0.880000,0.948276,0.800000,0.909091,0.883436,0.949868
luna,run3,Full,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,NoFullNameValid,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,NoPartialNameValid,mediastore,0.850000,0.864407,0.857143,0.861486,0.931034,0.950704,0.724138,0.739437,0.942643,0.935644
luna,run3,NoCitation,mediastore,0.750000,0.864407,0.803150,0.838816,0.843750,0.912162,0.500000,0.714286,0.806142,0.876705
luna,run3,NoValidator,mediastore,0.750000,0.864407,0.803150,0.838816,0.843750,0.912162,0.500000,0.714286,0.806142,0.876705
luna,run3,Full,teastore,0.997179,1.000000,0.998588,0.999435,0.981818,0.992647,1.000000,1.000000,1.000000,1.000000
luna,run3,NoFullNameValid,teastore,0.900637,1.000000,0.947721,0.978411,0.915254,0.964286,0.750000,0.882353,0.947368,0.978261
luna,run3,NoPartialNameValid,teastore,0.997179,1.000000,0.998588,0.999435,0.981818,0.992647,1.000000,1.000000,1.000000,1.000000
luna,run3,NoCitation,teastore,0.652816,1.000000,0.789944,0.903861,0.771429,0.894040,0.666667,0.833333,0.853081,0.935551
luna,run3,NoValidator,teastore,0.610009,1.000000,0.757771,0.886632,0.729730,0.870968,0.666667,0.833333,0.814480,0.916497
luna,run3,Full,teammates,0.786092,0.826479,0.805780,0.818073,0.662983,0.583658,0.715990,0.611746,0.821965,0.828905
luna,run3,NoFullNameValid,teammates,0.649966,0.938866,0.768150,0.862218,0.734300,0.703704,0.646617,0.820611,0.769147,0.880175
luna,run3,NoPartialNameValid,teammates,0.744465,0.826479,0.783331,0.808662,0.574163,0.553506,0.210526,0.400000,0.582548,0.711030
luna,run3,NoCitation,teammates,0.447399,0.901815,0.598083,0.749553,0.643172,0.651786,0.509658,0.677074,0.680740,0.811624
luna,run3,NoValidator,teammates,0.402529,0.939731,0.563630,0.741748,0.588235,0.661157,0.205128,0.392157,0.481463,0.691281
luna,run3,Full,bigbluebutton,0.709355,0.927404,0.803855,0.873691,0.848837,0.892421,0.500000,0.694444,0.771257,0.854330
luna,run3,NoFullNameValid,bigbluebutton,0.709355,0.927404,0.803855,0.873691,0.848837,0.892421,0.500000,0.694444,0.771257,0.854330
luna,run3,NoPartialNameValid,bigbluebutton,0.543970,0.958797,0.694129,0.831915,0.806122,0.912240,0.333333,0.555556,0.644625,0.799224
luna,run3,NoCitation,bigbluebutton,0.542513,0.943100,0.688799,0.821746,0.731707,0.848416,0.500000,0.609756,0.682438,0.813360
luna,run3,NoValidator,bigbluebutton,0.454237,0.964029,0.617512,0.787309,0.702222,0.854978,0.307692,0.526316,0.589275,0.764058
luna,run3,Full,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,NoPartialNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,NoCitation,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,run3,NoValidator,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,average,Full,bigbluebutton,0.684585,0.932636,0.789287,0.869358,0.816373,0.881970,0.490476,0.653490,0.752977,0.846979
luna,average,Full,jabref,0.927569,1.000000,0.961755,0.984169,0.963607,0.985092,0.800000,0.909091,0.947451,0.978276
luna,average,Full,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,Full,teammates,0.740832,0.881355,0.803468,0.848006,0.712349,0.646769,0.693948,0.692011,0.796025,0.846881
luna,average,Full,teastore,0.995226,0.985856,0.990424,0.987656,0.963853,0.977977,0.969697,0.954023,0.994536,0.991342
luna,average,NoCitation,bigbluebutton,0.521961,0.941356,0.671402,0.810848,0.719286,0.841549,0.436027,0.584516,0.655398,0.797118
luna,average,NoCitation,jabref,0.779399,1.000000,0.875720,0.946177,0.852114,0.934950,0.755556,0.883838,0.848165,0.932880
luna,average,NoCitation,mediastore,0.763608,0.875706,0.815815,0.850722,0.855609,0.930452,0.466667,0.684524,0.804892,0.887661
luna,average,NoCitation,teammates,0.445010,0.917089,0.599085,0.756367,0.659939,0.674450,0.511376,0.663155,0.655448,0.800366
luna,average,NoCitation,teastore,0.683594,1.000000,0.811142,0.914438,0.779321,0.898120,0.700855,0.853174,0.862757,0.939768
luna,average,NoFullNameValid,bigbluebutton,0.684585,0.932636,0.789287,0.869358,0.816373,0.881970,0.490476,0.653490,0.752977,0.846979
luna,average,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,average,NoFullNameValid,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,NoFullNameValid,teammates,0.647968,0.935038,0.765451,0.858911,0.731695,0.697014,0.631544,0.761632,0.756253,0.857480
luna,average,NoFullNameValid,teastore,0.897768,0.985856,0.939679,0.966831,0.898870,0.950101,0.750000,0.875592,0.942459,0.969971
luna,average,NoPartialNameValid,bigbluebutton,0.527004,0.960541,0.680507,0.824731,0.777576,0.897176,0.333333,0.555556,0.637151,0.794734
luna,average,NoPartialNameValid,jabref,0.927569,1.000000,0.961755,0.984169,0.963607,0.985092,0.800000,0.909091,0.947451,0.978276
luna,average,NoPartialNameValid,mediastore,0.851639,0.875706,0.863492,0.870776,0.943113,0.969582,0.724138,0.739437,0.953808,0.953429
luna,average,NoPartialNameValid,teammates,0.705662,0.882755,0.782953,0.839495,0.623860,0.618743,0.210526,0.400000,0.574422,0.738161
luna,average,NoPartialNameValid,teastore,0.995226,0.985856,0.990424,0.987656,0.963853,0.977977,0.969697,0.954023,0.994536,0.991342
luna,average,NoValidator,bigbluebutton,0.445365,0.962285,0.608886,0.780955,0.696142,0.851324,0.293040,0.508772,0.579073,0.756969
luna,average,NoValidator,jabref,0.755987,1.000000,0.860832,0.939188,0.846990,0.932382,0.755556,0.883838,0.843696,0.930578
luna,average,NoValidator,mediastore,0.763608,0.875706,0.815815,0.850722,0.855609,0.930452,0.466667,0.684524,0.804892,0.887661
luna,average,NoValidator,teammates,0.409681,0.939772,0.570593,0.746546,0.593382,0.663730,0.205128,0.392157,0.481859,0.691624
luna,average,NoValidator,teastore,0.636605,1.000000,0.777205,0.896801,0.736764,0.874837,0.679739,0.841270,0.823232,0.920538
terra,average,Full,bigbluebutton,0.790503,0.923261,0.851712,0.893238,0.906542,0.939029,0.571429,0.454545,0.808801,0.839377
terra,average,Full,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,average,Full,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,Full,teammates,0.898265,0.769050,0.827782,0.791339,0.607601,0.517866,0.538663,0.611746,0.763076,0.766635
terra,average,Full,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,NoCitation,bigbluebutton,0.616573,0.955527,0.749265,0.860640,0.782918,0.898037,0.571429,0.676692,0.753761,0.857965
terra,average,NoCitation,jabref,0.690544,1.000000,0.814084,0.915202,0.811391,0.914483,0.751515,0.882740,0.822490,0.920197
terra,average,NoCitation,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,NoCitation,teammates,0.533847,0.816722,0.645405,0.738217,0.582593,0.560382,0.474609,0.608374,0.636938,0.734297
terra,average,NoCitation,teastore,0.982481,1.000000,0.991143,0.996433,0.911012,0.962167,0.944444,0.975309,0.989247,0.995614
terra,average,NoFullNameValid,bigbluebutton,0.790916,0.926532,0.853357,0.895802,0.908705,0.942370,0.571429,0.454545,0.811027,0.843167
terra,average,NoFullNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
terra,average,NoFullNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,NoFullNameValid,teammates,0.699548,0.933844,0.799486,0.874873,0.723861,0.692238,0.515539,0.719966,0.733101,0.856597
terra,average,NoFullNameValid,teastore,0.967646,1.000000,0.982998,0.992984,0.977011,0.990408,0.916667,0.960784,0.982456,0.992754
terra,average,NoPartialNameValid,bigbluebutton,0.543187,0.955527,0.692632,0.829577,0.804081,0.909086,0.333333,0.555556,0.643249,0.795860
terra,average,NoPartialNameValid,jabref,0.997346,1.000000,0.998671,0.999468,0.977778,0.990991,0.800000,0.909091,0.960000,0.983607
terra,average,NoPartialNameValid,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,NoPartialNameValid,teammates,0.851171,0.769050,0.807019,0.783581,0.535764,0.495223,0.210526,0.400000,0.579850,0.680560
terra,average,NoPartialNameValid,teastore,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
terra,average,NoValidator,bigbluebutton,0.469653,0.958797,0.630452,0.793478,0.701261,0.854384,0.333333,0.555556,0.602688,0.772545
terra,average,NoValidator,jabref,0.667062,1.000000,0.799170,0.908208,0.805861,0.911827,0.751515,0.882740,0.817357,0.917749
terra,average,NoValidator,mediastore,0.852459,0.881356,0.866667,0.875421,0.949153,0.979021,0.724138,0.739437,0.959391,0.962322
terra,average,NoValidator,teammates,0.472748,0.955539,0.632366,0.793244,0.610031,0.671918,0.205128,0.392157,0.494992,0.704010
terra,average,NoValidator,teastore,0.951961,1.000000,0.974644,0.989503,0.893417,0.953604,0.916667,0.960784,0.972789,0.988555
