model,strategy,encoding,cv_folds,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,positive_smell_recall_mean,positive_smell_recall_std,top_1_positive_count_mean,top_1_positive_count_std,top_5_positive_count_mean,top_5_positive_count_std,top_10_positive_count_mean,top_10_positive_count_std,recall
naive_bayes,class_weight,openai,7,0.7402619633020181,0.02455187412233741,0.19360772710366786,0.027063336897366244,0.4887912087912088,0.06988319822068466,0.2765464209805577,0.036043052348662334,0.4887912087912088,0.06988319822068466,12.571428571428571,1.8405855323893037,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.4887912087912088
naive_bayes,random_undersample,openai,7,0.6320842799788366,0.02760225760747777,0.16195009721675005,0.01847700899224104,0.627912087912088,0.07860761481325863,0.2571231115642359,0.02864684627584312,0.627912087912088,0.07860761481325863,16.142857142857142,2.030381486221699,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.627912087912088
xgboost,none,openai,7,0.9002854386284718,0.0026149120077171234,0.5,0.4629100498862757,0.0221978021978022,0.019230455256463615,0.04235711378568522,0.036711737830463075,0.0221978021978022,0.019230455256463615,0.5714285714285714,0.4948716593053935,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0221978021978022
xgboost,class_weight,openai,7,0.8997252319744617,0.005389785142980295,0.5476190476190476,0.2776643759450143,0.05560439560439561,0.02825351446421774,0.10040659942137774,0.05041854100452413,0.05560439560439561,0.02825351446421774,1.4285714285714286,0.7284313590846836,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.05560439560439561
xgboost,random_undersample,openai,7,0.6101006148934941,0.0331548475311733,0.14832669376435018,0.013686664161192899,0.5942857142857143,0.02953244313361025,0.23706892021419618,0.018255549881090443,0.5942857142857143,0.02953244313361025,15.285714285714286,0.8806305718527109,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5942857142857143
feedforward_nn,none,openai,7,0.8991694714050071,0.008217437215658275,0.5095238095238095,0.17340134720031547,0.09494505494505494,0.051155469102333734,0.15670245851399514,0.08045162388010381,0.09494505494505494,0.051155469102333734,2.4285714285714284,1.2936264483053452,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.09494505494505494
feedforward_nn,class_weight,openai,7,0.8991694714050071,0.008217437215658275,0.5095238095238095,0.17340134720031547,0.09494505494505494,0.051155469102333734,0.15670245851399514,0.08045162388010381,0.09494505494505494,0.051155469102333734,2.4285714285714284,1.2936264483053452,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.09494505494505494
feedforward_nn,random_undersample,openai,7,0.6151380286950296,0.04150394130074653,0.14967315993032382,0.018210957777269905,0.5883516483516483,0.045429161545793184,0.23811419328868277,0.02479094920436451,0.5883516483516483,0.045429161545793184,15.142857142857142,1.355261854357877,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5883516483516483
logistic_regression,none,tfidf,7,0.8901328045456768,0.0072559071511207164,0.22380952380952382,0.20056609227288275,0.027692307692307693,0.027012410660108243,0.04869355973757689,0.046309839285949256,0.027692307692307693,0.027012410660108243,0.7142857142857143,0.6998542122237651,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.027692307692307693
logistic_regression,class_weight,tfidf,7,0.8850553759831403,0.010591209413969705,0.33073593073593077,0.10420871337342134,0.11648351648351649,0.04074300865790657,0.1696894398032918,0.05645594677734457,0.11648351648351649,0.04074300865790657,3.0,1.0690449676496976,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.11648351648351649
logistic_regression,random_undersample,tfidf,7,0.6220072293334875,0.042013721285055865,0.1628086586822983,0.028338087650615823,0.6542857142857142,0.1097933640064713,0.260296636465719,0.04415629997595963,0.6542857142857142,0.1097933640064713,16.857142857142858,2.996596709057576,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6542857142857142
random_forest,none,tfidf,7,0.8985937034550523,0.0016450633019862225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0
random_forest,class_weight,tfidf,7,0.12563078824633087,0.00674254842980502,0.09969767353612262,0.00460258151947754,0.9496703296703296,0.0499989131629252,0.1804462882844404,0.00839908237305629,0.9496703296703296,0.0499989131629252,24.428571428571427,1.498298354528788,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.9496703296703296
random_forest,random_undersample,tfidf,7,0.6078597882774535,0.048569448014764864,0.14397467295261138,0.022869022425863094,0.572967032967033,0.09507520586968457,0.22941836695924334,0.03461301438300681,0.572967032967033,0.09507520586968457,14.714285714285714,2.3123448651769496,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.572967032967033
knn,none,tfidf,7,0.8985914804127744,0.004062726387127918,0.38095238095238093,0.4517539514526256,0.0221978021978022,0.02815074915839655,0.041275455068558516,0.0514135281654169,0.0221978021978022,0.02815074915839655,0.5714285714285714,0.7284313590846836,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0221978021978022
knn,class_weight,tfidf,7,0.8985914804127744,0.004062726387127918,0.38095238095238093,0.4517539514526256,0.0221978021978022,0.02815074915839655,0.041275455068558516,0.0514135281654169,0.0221978021978022,0.02815074915839655,0.5714285714285714,0.7284313590846836,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0221978021978022
knn,random_undersample,tfidf,7,0.6253818075112153,0.04379585265927542,0.14740487346962203,0.030576892015264333,0.5599999999999999,0.12392291662393028,0.23291737337171295,0.04787826765504908,0.5599999999999999,0.12392291662393028,14.428571428571429,3.331972511340172,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5599999999999999
naive_bayes,none,tfidf,7,0.8929605143230613,0.0048402374610065,0.20238095238095236,0.18823081310526069,0.0221978021978022,0.01923045525646361,0.039760731878958476,0.03444324093881849,0.0221978021978022,0.01923045525646361,0.5714285714285714,0.4948716593053935,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0221978021978022
naive_bayes,class_weight,tfidf,7,0.8371932757417181,0.01173340793996741,0.27271695203384005,0.04670153540278068,0.36659340659340656,0.07403233985579281,0.31245285524636446,0.056980491677199485,0.36659340659340656,0.07403233985579281,9.428571428571429,1.9166296949998198,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.36659340659340656
naive_bayes,random_undersample,tfidf,7,0.4789300052908406,0.04133779615288989,0.13495350967162673,0.021581225435733528,0.7604395604395605,0.10581316341774075,0.22914180917739405,0.035658416600957234,0.7604395604395605,0.10581316341774075,19.571428571428573,2.8713930346059686,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.7604395604395605
xgboost,none,tfidf,7,0.900283215586194,0.0026997967561218604,0.4285714285714285,0.2796985743921602,0.0498901098901099,0.0342420121589141,0.08906873094065212,0.06071626116233532,0.0498901098901099,0.0342420121589141,1.2857142857142858,0.880630571852711,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0498901098901099
xgboost,class_weight,tfidf,7,0.9008500913670375,0.007044482498232617,0.6682539682539683,0.29098316414194647,0.09999999999999999,0.050498780146461385,0.16506290467835041,0.07477210528141197,0.09999999999999999,0.050498780146461385,2.5714285714285716,1.2936264483053452,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.09999999999999999
xgboost,random_undersample,tfidf,7,0.5847601559686463,0.04330570701878808,0.14602003983071943,0.025220640007337893,0.6338461538461537,0.10829970000481402,0.23689587375064775,0.03928642109150602,0.6338461538461537,0.10829970000481402,16.285714285714285,2.710523708715754,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6338461538461537
logistic_regression,none,sbert_avg,7,0.870414419541431,0.015185560306834356,0.2731583076120891,0.089519227190531,0.1556043956043956,0.04642723842289546,0.19663107367859642,0.05888104956127176,0.1556043956043956,0.04642723842289546,4.0,1.1952286093343936,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.1556043956043956
logistic_regression,class_weight,sbert_avg,7,0.6467852585620474,0.0192114081479785,0.14340569393100858,0.01889692341662733,0.5006593406593407,0.0796605526399519,0.22281406615376764,0.03021734822111264,0.5006593406593407,0.0796605526399519,12.857142857142858,1.9587584572574415,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5006593406593407
logistic_regression,random_undersample,sbert_avg,7,0.5690432470644727,0.03152808030586494,0.13638652283326108,0.019665674383420664,0.6123076923076924,0.1157547177935413,0.2228004419177234,0.03307047248741327,0.6123076923076924,0.1157547177935413,15.714285714285714,2.813959371941744,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6123076923076924
random_forest,none,sbert_avg,7,0.8985937034550523,0.0016450633019862225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0
random_forest,class_weight,sbert_avg,7,0.39776673172770405,0.025814310185991323,0.11738983530171998,0.011753726627919157,0.7626373626373626,0.11968319490074436,0.20334278374327086,0.021675475450400546,0.7626373626373626,0.11968319490074436,19.571428571428573,2.821202522590214,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.7626373626373626
random_forest,random_undersample,sbert_avg,7,0.5718442803345233,0.038321302250547314,0.1357727279526239,0.028791082777513938,0.594945054945055,0.10666928306576604,0.22092660984954549,0.04506353068389281,0.594945054945055,0.10666928306576604,15.285714285714286,2.710523708715754,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.594945054945055
knn,none,sbert_avg,7,0.899158356193618,0.005455228889323183,0.5214285714285715,0.1749635530559413,0.0887912087912088,0.027233243641402265,0.15148048095767788,0.046611333401742464,0.0887912087912088,0.027233243641402265,2.2857142857142856,0.6998542122237652,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0887912087912088
knn,class_weight,sbert_avg,7,0.899158356193618,0.005455228889323183,0.5214285714285715,0.1749635530559413,0.0887912087912088,0.027233243641402265,0.15148048095767788,0.046611333401742464,0.0887912087912088,0.027233243641402265,2.2857142857142856,0.6998542122237652,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0887912087912088
knn,random_undersample,sbert_avg,7,0.5678717037840626,0.03394443874541492,0.12936807754098062,0.022600105067837578,0.5657142857142856,0.09090775157920435,0.21041101723786773,0.03578842373226991,0.5657142857142856,0.09090775157920435,14.571428571428571,2.498979383505129,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5657142857142856
naive_bayes,none,sbert_avg,7,0.7138299906187616,0.02675172721991361,0.16517360791159055,0.022033487833324112,0.4452747252747252,0.0531531998043248,0.24068592517347676,0.03045388605649547,0.4452747252747252,0.0531531998043248,11.428571428571429,1.178030178747903,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.4452747252747252
naive_bayes,class_weight,sbert_avg,7,0.6642539247811413,0.029364907882934454,0.15180375405108723,0.023083816787574072,0.5010989010989011,0.07784812700324459,0.23272066424672128,0.03438262121402721,0.5010989010989011,0.07784812700324459,12.857142857142858,1.8070158058105026,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5010989010989011
naive_bayes,random_undersample,sbert_avg,7,0.5493248620602266,0.04789101140001262,0.1278622203907049,0.022795645984971365,0.5837362637362639,0.082015429110899,0.2093833218305438,0.03459558964535049,0.5837362637362639,0.082015429110899,15.0,2.0701966780270626,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5837362637362639
xgboost,none,sbert_avg,7,0.8997185628476282,0.001928465792279457,0.35714285714285715,0.4403152859263555,0.016483516483516484,0.01903352535789975,0.03136810279667422,0.036229965113248275,0.016483516483516484,0.01903352535789975,0.42857142857142855,0.49487165930539345,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.016483516483516484
xgboost,class_weight,sbert_avg,7,0.899720785889906,0.006240556021856174,0.6333333333333334,0.36121488130500723,0.05010989010989011,0.034172820616398786,0.09044111070171772,0.057834865918539896,0.05010989010989011,0.034172820616398786,1.2857142857142858,0.880630571852711,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.05010989010989011
xgboost,random_undersample,sbert_avg,7,0.5611136552594956,0.027886068995857473,0.12244573905779672,0.017290632019823688,0.5397802197802198,0.08664080813393975,0.19941030980528168,0.028166514218672316,0.5397802197802198,0.08664080813393975,13.857142857142858,2.0995626366712954,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5397802197802198
feedforward_nn,none,sbert_avg,7,0.8980179355050975,0.008924085295073438,0.5714285714285714,0.3462628469583092,0.0720879120879121,0.03795649573087716,0.12452834521800038,0.06592215693399911,0.0720879120879121,0.03795649573087716,1.8571428571428572,0.989743318610787,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0720879120879121
feedforward_nn,class_weight,sbert_avg,7,0.8980179355050975,0.008924085295073438,0.5714285714285714,0.3462628469583092,0.0720879120879121,0.03795649573087716,0.12452834521800038,0.06592215693399911,0.0720879120879121,0.03795649573087716,1.8571428571428572,0.989743318610787,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0720879120879121
feedforward_nn,random_undersample,sbert_avg,7,0.5685475086365191,0.06101303914505828,0.1295186330656206,0.01892229641304042,0.5723076923076923,0.14147872604714193,0.2102815251512901,0.033144507068684596,0.5723076923076923,0.14147872604714193,14.714285714285714,3.614031611621005,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5723076923076923
logistic_regression,none,sbert_max,7,0.8574763134845298,0.01770188590996367,0.21351841141314826,0.06369630957969472,0.1386813186813187,0.03970668937366581,0.16525061791600532,0.043289527807104884,0.1386813186813187,0.03970668937366581,3.5714285714285716,1.049781318335648,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.1386813186813187
logistic_regression,class_weight,sbert_max,7,0.6872801966947807,0.028803391317824834,0.14897466308495794,0.014427633734406186,0.43934065934065936,0.053000308730386116,0.2217514645819289,0.018762841977504535,0.43934065934065936,0.053000308730386116,11.285714285714286,1.2777531299998799,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.43934065934065936
logistic_regression,random_undersample,sbert_max,7,0.5684608099876843,0.028623447273848735,0.1323216344649267,0.01660418816697357,0.5896703296703295,0.10425183854433652,0.21587988776575454,0.02865708343854143,0.5896703296703295,0.10425183854433652,15.142857142857142,2.587252896610691,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5896703296703295
random_forest,none,sbert_max,7,0.8985937034550523,0.0016450633019862225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0
random_forest,class_weight,sbert_max,7,0.41579115851625265,0.036628236305518855,0.12321014966149049,0.008744924216310134,0.7786813186813187,0.07996376428482593,0.21260535128316352,0.015158427436038641,0.7786813186813187,0.07996376428482593,20.0,1.8516401995451028,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.7786813186813187
random_forest,random_undersample,sbert_max,7,0.5673003819186634,0.029380105210116324,0.12391667502399958,0.02189695305915112,0.5393406593406593,0.10602749971953385,0.20133158277946928,0.03591011148181401,0.5393406593406593,0.10602749971953385,13.857142857142858,2.695423180587601,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5393406593406593
knn,none,sbert_max,7,0.9008545374515932,0.007306950935136277,0.6428571428571429,0.262445329583912,0.07274725274725273,0.03386327524705303,0.12857403497797587,0.05805733918772676,0.07274725274725273,0.03386327524705303,1.8571428571428572,0.8329931278350429,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.07274725274725273
knn,class_weight,sbert_max,7,0.9008545374515932,0.007306950935136277,0.6428571428571429,0.262445329583912,0.07274725274725273,0.03386327524705303,0.12857403497797587,0.05805733918772676,0.07274725274725273,0.03386327524705303,1.8571428571428572,0.8329931278350429,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.07274725274725273
knn,random_undersample,sbert_max,7,0.6321554173317269,0.056105860994535246,0.13818539131328617,0.0264305989292115,0.5010989010989011,0.12837422652536604,0.2155321206352598,0.041970785927281234,0.5010989010989011,0.12837422652536604,12.857142857142858,3.1815796359028696,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5010989010989011
naive_bayes,none,sbert_max,7,0.6699115673781885,0.04035502589132425,0.1488927338683884,0.03286335732529087,0.4734065934065934,0.10861679881317703,0.22618350607716117,0.04989705957095121,0.4734065934065934,0.10861679881317703,12.142857142857142,2.641891715558133,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.4734065934065934
naive_bayes,class_weight,sbert_max,7,0.624834939110872,0.03439514058697333,0.13803369140365737,0.031793594634093245,0.5182417582417582,0.14430274499223222,0.21771949588086484,0.052027153726578255,0.5182417582417582,0.14430274499223222,13.285714285714286,3.534090536243709,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5182417582417582
naive_bayes,random_undersample,sbert_max,7,0.5256605770128536,0.04056487513711242,0.12337253059331632,0.022795056510766076,0.6004395604395605,0.11064007820389124,0.20438201321383015,0.03664474317293085,0.6004395604395605,0.11064007820389124,15.428571428571429,2.821202522590214,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6004395604395605
xgboost,none,sbert_max,7,0.8997185628476282,0.001928465792279457,0.2857142857142857,0.45175395145262565,0.01098901098901099,0.01737515197894714,0.021164021164021163,0.03346325566315745,0.01098901098901099,0.01737515197894714,0.2857142857142857,0.45175395145262565,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.01098901098901099
xgboost,class_weight,sbert_max,7,0.8991561331513402,0.004109115508661324,0.38095238095238093,0.4517539514526256,0.0221978021978022,0.02815074915839655,0.041275455068558516,0.0514135281654169,0.0221978021978022,0.02815074915839655,0.5714285714285714,0.7284313590846835,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0221978021978022
xgboost,random_undersample,sbert_max,7,0.5599999110783089,0.014112610572808472,0.12243959930028071,0.01159867530975545,0.5457142857142857,0.08912731511563811,0.19983707961093572,0.02111603436683371,0.5457142857142857,0.08912731511563811,14.0,2.0701966780270626,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5457142857142857
feedforward_nn,none,sbert_max,7,0.9002765464593604,0.00594297663334468,0.5340136054421768,0.38261904610719744,0.06615384615384616,0.05316046936360306,0.11392974841250703,0.08737087716128138,0.06615384615384616,0.05316046936360306,1.7142857142857142,1.3850513878332367,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.06615384615384616
feedforward_nn,class_weight,sbert_max,7,0.9002765464593604,0.00594297663334468,0.5340136054421768,0.38261904610719744,0.06615384615384616,0.05316046936360306,0.11392974841250703,0.08737087716128138,0.06615384615384616,0.05316046936360306,1.7142857142857142,1.3850513878332367,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.06615384615384616
feedforward_nn,random_undersample,sbert_max,7,0.5729558014734325,0.05097970511593135,0.12903908467847092,0.013605171470127566,0.5615384615384615,0.1123814299553826,0.20902036567573185,0.024995155399882285,0.5615384615384615,0.1123814299553826,14.428571428571429,2.8713930346059686,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5615384615384615
logistic_regression,none,sbert_tfidf_weighted,7,0.8715437250185624,0.008219371672279104,0.2675490236580462,0.03382630500183882,0.15010989010989012,0.025793996862089504,0.1909265032499949,0.026121988346968144,0.15010989010989012,0.025793996862089504,3.857142857142857,0.6388765649999398,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.15010989010989012
logistic_regression,class_weight,sbert_tfidf_weighted,7,0.6490105238821432,0.011425745289433194,0.14751899081450712,0.017097066746310147,0.5175824175824176,0.07722515255990117,0.22946954874199707,0.027932628443997857,0.5175824175824176,0.07722515255990117,13.285714285714286,1.8294640678379568,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5175824175824176
logistic_regression,random_undersample,sbert_tfidf_weighted,7,0.5848068398564804,0.024437093740639633,0.1485492950507363,0.013616867490598619,0.6564835164835164,0.09518132994120056,0.24199528255255806,0.023400968597825735,0.6564835164835164,0.09518132994120056,16.857142857142858,2.294625486315573,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6564835164835164
random_forest,none,sbert_tfidf_weighted,7,0.8985937034550523,0.0016450633019862225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0
random_forest,class_weight,sbert_tfidf_weighted,7,0.38818097342575264,0.03451675315282135,0.11378938508289324,0.011510369968989539,0.745934065934066,0.1182642243455439,0.19729743546855852,0.021029849607342988,0.745934065934066,0.1182642243455439,19.142857142857142,2.799416848895061,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.745934065934066
random_forest,random_undersample,sbert_tfidf_weighted,7,0.5701636603724929,0.01693108520373837,0.13029124457447447,0.01931812548677289,0.5723076923076923,0.09396317690294424,0.21221309066035676,0.0319607844990155,0.5723076923076923,0.09396317690294424,14.714285714285714,2.4327694808466287,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5723076923076923
knn,none,sbert_tfidf_weighted,7,0.8986003725818856,0.006426717951918299,0.5142857142857142,0.16120296076010243,0.0945054945054945,0.03500375193373524,0.15791213593335,0.054521709290701104,0.0945054945054945,0.03500375193373524,2.4285714285714284,0.9035079029052513,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0945054945054945
knn,class_weight,sbert_tfidf_weighted,7,0.8986003725818856,0.006426717951918299,0.5142857142857142,0.16120296076010243,0.0945054945054945,0.03500375193373524,0.15791213593335,0.054521709290701104,0.0945054945054945,0.03500375193373524,2.4285714285714284,0.9035079029052513,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.0945054945054945
knn,random_undersample,sbert_tfidf_weighted,7,0.570699413561447,0.015240160009181518,0.13501313679885107,0.018652560976684874,0.5993406593406594,0.09000368976321937,0.22031961441453582,0.03073119564355729,0.5993406593406594,0.09000368976321937,15.428571428571429,2.4411439272335804,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5993406593406594
naive_bayes,none,sbert_tfidf_weighted,7,0.7048133311399317,0.02690161446978162,0.16265866119200806,0.01887773721034914,0.4560439560439561,0.045332300955969206,0.2393741937801838,0.024639243470169485,0.4560439560439561,0.045332300955969206,11.714285714285714,1.0301575072754254,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.4560439560439561
naive_bayes,class_weight,sbert_tfidf_weighted,7,0.6563665707794432,0.02978869286365786,0.15271263620700418,0.024815357310771047,0.5232967032967033,0.09242274358064966,0.2362357884609941,0.03851554474399869,0.5232967032967033,0.09242274358064966,13.428571428571429,2.1946130708196026,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.5232967032967033
naive_bayes,random_undersample,sbert_tfidf_weighted,7,0.5442607717513571,0.0518998296563599,0.13126221980552868,0.02094946139769891,0.6114285714285713,0.06402586725171049,0.2157184366250541,0.03111339155584321,0.6114285714285713,0.06402586725171049,15.714285714285714,1.577908716741037,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.6114285714285713
xgboost,none,sbert_tfidf_weighted,7,0.9014125210633255,0.004120607803525224,0.5714285714285714,0.4948716593053935,0.028131868131868132,0.02782282169508406,0.05331705331705332,0.05201649908855506,0.028131868131868132,0.02782282169508406,0.7142857142857143,0.6998542122237652,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.028131868131868132
xgboost,class_weight,sbert_tfidf_weighted,7,0.8974666210201985,0.005129646814021168,0.43809523809523804,0.32970817853550016,0.03912087912087912,0.029671143659977986,0.07020944578548265,0.05158612861750306,0.03912087912087912,0.029671143659977986,1.0,0.7559289460184544,25.714285714285715,0.45175395145262565,25.714285714285715,0.45175395145262565,0.03912087912087912
