backend,run,variant,project,doc_to_code_file_precision,doc_to_code_file_recall,doc_to_code_file_f1,doc_to_code_file_f2,doc_to_code_component_micro_f1,doc_to_code_component_micro_f2,doc_to_code_worst_component_f1,doc_to_code_worst_component_f2,doc_to_code_harmonic_component_f1,doc_to_code_harmonic_component_f2
luna,run2,NoValidator,teammates,0.441212,0.934791,0.599477,0.763882,0.577617,0.655738,0.210526,0.400000,0.458307,0.660338
luna,run2,Full,bigbluebutton,0.826250,0.864617,0.844998,0.856661,0.870748,0.833333,0.666667,0.555556,0.826903,0.789309
luna,run2,NoNameValid,bigbluebutton,0.553045,0.944408,0.697585,0.827318,0.825397,0.915493,0.333333,0.500000,0.684913,0.808268
luna,run2,NoCitation,bigbluebutton,0.613085,0.925441,0.737555,0.839862,0.753927,0.841121,0.512821,0.555556,0.748682,0.800253
luna,run2,NoValidator,bigbluebutton,0.479350,0.964029,0.640313,0.801871,0.718182,0.864333,0.333333,0.531915,0.635104,0.793765
luna,run2,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run2,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run2,NoCitation,jabref,0.831958,1.000000,0.908272,0.961172,0.897959,0.956522,0.800000,0.909091,0.911392,0.962567
luna,run2,NoValidator,jabref,0.756589,1.000000,0.861429,0.939545,0.862745,0.940171,0.800000,0.909091,0.862275,0.939948
luna,run3,Full,mediastore,1.000000,0.440678,0.611765,0.496183,0.782609,0.692308,0.000000,0.000000,0.000000,0.000000
luna,run3,NoNameValid,mediastore,1.000000,0.440678,0.611765,0.496183,0.782609,0.692308,0.000000,0.000000,0.000000,0.000000
luna,run3,NoCitation,mediastore,0.934783,0.728814,0.819048,0.762411,0.888889,0.869565,0.000000,0.000000,0.000000,0.000000
luna,run3,NoValidator,mediastore,0.934783,0.728814,0.819048,0.762411,0.888889,0.869565,0.000000,0.000000,0.000000,0.000000
luna,run3,Full,teastore,1.000000,0.462518,0.632495,0.518225,0.851064,0.781250,0.000000,0.000000,0.000000,0.000000
luna,run3,NoNameValid,teastore,1.000000,0.504950,0.671053,0.560440,0.875000,0.813953,0.000000,0.000000,0.000000,0.000000
luna,run3,NoCitation,teastore,0.565217,0.643564,0.601852,0.626204,0.709677,0.769231,0.333333,0.370370,0.697674,0.728155
luna,run3,NoValidator,teastore,0.580838,0.685997,0.629053,0.662026,0.730159,0.798611,0.333333,0.370370,0.710059,0.750000
luna,run3,Full,teammates,0.939394,0.800173,0.864212,0.824615,0.635838,0.543478,0.571429,0.682325,0.795876,0.802379
luna,run3,NoNameValid,teammates,0.699212,0.931333,0.798750,0.873347,0.651982,0.660714,0.210526,0.400000,0.565316,0.751205
luna,run3,NoCitation,teammates,0.548676,0.862418,0.670668,0.773911,0.582960,0.584532,0.478616,0.599010,0.639156,0.768993
luna,run3,NoValidator,teammates,0.478206,0.932197,0.632134,0.783443,0.579926,0.647841,0.210526,0.400000,0.483532,0.689476
luna,run3,Full,bigbluebutton,0.819315,0.860039,0.839183,0.851574,0.870748,0.833333,0.571429,0.454545,0.815485,0.773274
luna,run3,NoNameValid,bigbluebutton,0.553045,0.944408,0.697585,0.827318,0.825397,0.915493,0.333333,0.500000,0.684913,0.808268
luna,run3,NoCitation,bigbluebutton,0.589006,0.911053,0.715460,0.821247,0.751323,0.833333,0.390244,0.465116,0.718361,0.772406
luna,run3,NoValidator,bigbluebutton,0.467788,0.964029,0.629915,0.795295,0.718182,0.864333,0.307692,0.510204,0.629110,0.790003
luna,run3,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,run3,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,run3,NoCitation,jabref,0.739667,1.000000,0.850355,0.934237,0.846154,0.932203,0.800000,0.909091,0.852071,0.935065
luna,run3,NoValidator,jabref,0.680494,1.000000,0.809874,0.914157,0.830189,0.924370,0.800000,0.909091,0.837209,0.927835
luna,average,Full,bigbluebutton,0.789192,0.863091,0.823695,0.846665,0.864943,0.831180,0.560847,0.521886,0.806407,0.777109
luna,average,Full,jabref,0.999516,1.000000,0.999758,0.999903,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
luna,average,Full,mediastore,1.000000,0.451977,0.622403,0.507556,0.791243,0.703269,0.000000,0.000000,0.000000,0.000000
luna,average,Full,teammates,0.927056,0.803508,0.860752,0.825443,0.613762,0.532454,0.476191,0.621550,0.747063,0.774928
luna,average,Full,teastore,1.000000,0.432815,0.602920,0.487786,0.824952,0.747500,0.000000,0.000000,0.000000,0.000000
luna,average,NoCitation,bigbluebutton,0.579360,0.917375,0.709727,0.821042,0.744485,0.832071,0.449170,0.525409,0.718707,0.777413
luna,average,NoCitation,jabref,0.847273,1.000000,0.914500,0.963101,0.907297,0.959905,0.841026,0.928641,0.916588,0.964036
luna,average,NoCitation,mediastore,0.876234,0.610170,0.717881,0.648905,0.817720,0.790660,0.000000,0.000000,0.000000,0.000000
luna,average,NoCitation,teammates,0.514247,0.847557,0.639841,0.750015,0.552827,0.563103,0.389361,0.549047,0.575576,0.713420
luna,average,NoCitation,teastore,0.595132,0.657708,0.623757,0.643398,0.716579,0.778994,0.355555,0.380247,0.703452,0.735937
luna,average,NoNameValid,bigbluebutton,0.552587,0.942664,0.696744,0.826042,0.825397,0.915493,0.333333,0.500000,0.684809,0.808055
luna,average,NoNameValid,jabref,0.892680,1.000000,0.943297,0.976520,0.956522,0.982143,0.800000,0.909091,0.941176,0.975610
luna,average,NoNameValid,mediastore,1.000000,0.451977,0.622403,0.507556,0.791243,0.703269,0.000000,0.000000,0.000000,0.000000
luna,average,NoNameValid,teammates,0.699015,0.930468,0.798303,0.872676,0.649994,0.658127,0.210526,0.400000,0.556713,0.737042
luna,average,NoNameValid,teastore,1.000000,0.461103,0.630320,0.516506,0.842021,0.769830,0.000000,0.000000,0.000000,0.000000
luna,average,NoValidator,bigbluebutton,0.470159,0.962285,0.631663,0.795679,0.714961,0.862454,0.324786,0.524678,0.630252,0.790571
luna,average,NoValidator,jabref,0.768767,1.000000,0.867112,0.941496,0.876368,0.945997,0.800000,0.909091,0.876172,0.946044
luna,average,NoValidator,mediastore,0.876234,0.610170,0.717881,0.648905,0.817720,0.790660,0.000000,0.000000,0.000000,0.000000
luna,average,NoValidator,teammates,0.459334,0.931374,0.615085,0.772382,0.574200,0.644936,0.210526,0.400000,0.466512,0.668776
luna,average,NoValidator,teastore,0.605127,0.685997,0.642245,0.667582,0.730281,0.798637,0.355555,0.380247,0.712034,0.750733
