sentence,component_id,component_name,confidence,source
3,kubelet,kubelet,1.00,swattr
7,kubelet,kubelet,1.00,swattr
8,kubelet,kubelet,1.00,swattr
10,kubelet,kubelet,1.00,swattr
12,kubelet,kubelet,1.00,swattr
17,dns,dns,1.00,swattr
20,container-resource-monitoring,container-resource-monitoring,1.00,swattr
33,kubelet,kubelet,1.00,swattr
36,kubelet,kubelet,1.00,swattr
40,kubelet,kubelet,1.00,swattr
50,kubelet,kubelet,1.00,swattr
57,kubelet,kubelet,1.00,swattr
59,kubelet,kubelet,1.00,swattr
61,dns,dns,1.00,swattr
62,dns,dns,1.00,swattr
63,dns,dns,1.00,swattr
74,kubelet,kubelet,1.00,swattr
75,kubelet,kubelet,1.00,swattr
81,dns,dns,1.00,swattr
82,kubelet,kubelet,1.00,swattr
91,kubelet,kubelet,1.00,swattr
92,etcd,etcd,1.00,swattr
99,kubelet,kubelet,1.00,swattr
100,kubelet,kubelet,1.00,swattr
106,kubelet,kubelet,1.00,swattr
111,dns,dns,1.00,swattr
118,kubelet,kubelet,1.00,swattr
120,kubelet,kubelet,1.00,swattr
124,cluster-level-logging,cluster-level-logging,1.00,swattr
128,kubelet,kubelet,1.00,swattr
130,kubelet,kubelet,1.00,swattr
133,kubelet,kubelet,1.00,swattr
135,kubelet,kubelet,1.00,swattr
136,kubelet,kubelet,1.00,swattr
139,kubelet,kubelet,1.00,swattr
140,kubelet,kubelet,1.00,swattr
153,kubelet,kubelet,1.00,swattr
160,kubelet,kubelet,1.00,swattr
175,kubelet,kubelet,1.00,swattr
176,cluster-level-logging,cluster-level-logging,1.00,swattr
178,cluster-level-logging,cluster-level-logging,1.00,swattr
181,cluster-level-logging,cluster-level-logging,1.00,swattr
197,kubelet,kubelet,1.00,swattr
199,kubelet,kubelet,1.00,swattr
218,kubelet,kubelet,1.00,swattr
219,kubelet,kubelet,1.00,swattr
221,kubelet,kubelet,1.00,swattr
225,kubelet,kubelet,1.00,swattr
227,kubelet,kubelet,1.00,swattr
229,kubelet,kubelet,1.00,swattr
230,kubelet,kubelet,1.00,swattr
231,kubelet,kubelet,1.00,swattr
232,kubelet,kubelet,1.00,swattr
233,kubelet,kubelet,1.00,swattr
234,kubelet,kubelet,1.00,swattr
235,kubelet,kubelet,1.00,swattr
241,kubelet,kubelet,1.00,swattr
250,kubelet,kubelet,1.00,swattr
272,kubelet,kubelet,1.00,swattr
273,kubelet,kubelet,1.00,swattr
304,kubelet,kubelet,1.00,swattr
318,kubelet,kubelet,1.00,swattr
319,kubelet,kubelet,1.00,swattr
320,kubelet,kubelet,1.00,swattr
324,kubelet,kubelet,1.00,swattr
326,kubelet,kubelet,1.00,swattr
328,kubelet,kubelet,1.00,swattr
329,kubelet,kubelet,1.00,swattr
330,kubelet,kubelet,1.00,swattr
331,kubelet,kubelet,1.00,swattr
332,kubelet,kubelet,1.00,swattr
334,kubelet,kubelet,1.00,swattr
335,kubelet,kubelet,1.00,swattr
336,kubelet,kubelet,1.00,swattr
385,kubelet,kubelet,1.00,swattr
399,cluster-level-logging,cluster-level-logging,1.00,swattr
403,kubelet,kubelet,1.00,swattr
415,etcd,etcd,1.00,swattr
418,kubelet,kubelet,1.00,swattr
423,cluster-level-logging,cluster-level-logging,1.00,swattr
424,cluster-level-logging,cluster-level-logging,1.00,swattr
440,kubelet,kubelet,1.00,swattr
441,kubelet,kubelet,1.00,swattr
470,kubelet,kubelet,1.00,swattr
495,kubelet,kubelet,1.00,swattr
496,kubelet,kubelet,1.00,swattr
497,kubelet,kubelet,1.00,swattr
498,kubelet,kubelet,1.00,swattr
499,kubelet,kubelet,1.00,swattr
501,kubelet,kubelet,1.00,swattr
503,kubelet,kubelet,1.00,swattr
504,kubelet,kubelet,1.00,swattr
508,kubelet,kubelet,1.00,swattr
509,kubelet,kubelet,1.00,swattr
510,kubelet,kubelet,1.00,swattr
517,kubelet,kubelet,1.00,swattr
519,kubelet,kubelet,1.00,swattr
522,kubelet,kubelet,1.00,swattr
536,kubelet,kubelet,1.00,swattr
539,kubelet,kubelet,1.00,swattr
543,kubelet,kubelet,1.00,swattr
544,kubelet,kubelet,1.00,swattr
557,kubelet,kubelet,1.00,swattr
567,kubelet,kubelet,1.00,swattr
